episode_id,molecule_id,component_id,split,source_doi,series_id,pressure_ceiling_Pa,T_min_K,T_max_K,T_span_K,temperature_levels,warm_levels,cold_levels,episode_eligible,anchor_record_ids_json,cold_target_record_ids_json,anchor_count,cold_record_count,cold_temperature_level_count
ep_bdf06249325ae4fc,mol_5d8d53a98b10e7f5,grp_5d8d53a98b10e7f5,validation,10.1021/je050084x,10.1021/je050084x#d1#p1,5000,253.49,288.19,34.7,11,5,3,True,"[""10.1021/je050084x#d1#p1#r43"",""10.1021/je050084x#d1#p1#r51"",""10.1021/je050084x#d1#p1#r58""]","[""10.1021/je050084x#d1#p1#r14"",""10.1021/je050084x#d1#p1#r15"",""10.1021/je050084x#d1#p1#r19"",""10.1021/je050084x#d1#p1#r23"",""10.1021/je050084x#d1#p1#r24"",""10.1021/je050084x#d1#p1#r25"",""10.1021/je050084x#d1#p1#r26"",""10.1021/je050084x#d1#p1#r27""]",3,8,3
ep_bdf5ff1fe1f9ed6c,mol_cf8f354d990ebe29,grp_5dea7427c65d07c7,train,10.1021/je0255980,10.1021/je0255980#d1#p1,5000,295.8,326.2,30.4,11,4,4,True,"[""10.1021/je0255980#d1#p1#r8"",""10.1021/je0255980#d1#p1#r10"",""10.1021/je0255980#d1#p1#r12""]","[""10.1021/je0255980#d1#p1#r1"",""10.1021/je0255980#d1#p1#r2"",""10.1021/je0255980#d1#p1#r3"",""10.1021/je0255980#d1#p1#r4""]",3,4,4
ep_be46eee38a8f1b6a,mol_385079eb0964d1b9,grp_5085cd785cc4c7f4,test,10.1021/je060429r,10.1021/je060429r#d14#p1,5000,341.2,371.4,30.2,10,3,3,True,"[""10.1021/je060429r#d14#p1#r8"",""10.1021/je060429r#d14#p1#r9"",""10.1021/je060429r#d14#p1#r10""]","[""10.1021/je060429r#d14#p1#r1"",""10.1021/je060429r#d14#p1#r2"",""10.1021/je060429r#d14#p1#r3""]",3,3,3
ep_c2952492389b7603,mol_a82c5379fe350441,grp_95988f9c4708b4b0,test,10.1016/j.fluid.2006.09.001,10.1016/j.fluid.2006.09.001#d2#p1,5000,339.1,373.5,34.4,21,5,7,True,"[""10.1016/j.fluid.2006.09.001#d2#p1#r36"",""10.1016/j.fluid.2006.09.001#d2#p1#r38"",""10.1016/j.fluid.2006.09.001#d2#p1#r41""]","[""10.1016/j.fluid.2006.09.001#d2#p1#r20"",""10.1016/j.fluid.2006.09.001#d2#p1#r21"",""10.1016/j.fluid.2006.09.001#d2#p1#r22"",""10.1016/j.fluid.2006.09.001#d2#p1#r23"",""10.1016/j.fluid.2006.09.001#d2#p1#r24"",""10.1016/j.fluid.2006.09.001#d2#p1#r25"",""10.1016/j.fluid.2006.09.001#d2#p1#r26""]",3,7,7
ep_c30533e976f2eea4,mol_a3ab0bd2d4d80422,grp_5dea7427c65d07c7,train,10.1021/je400551d,10.1021/je400551d#d4#p1,5000,299.25,358.67,59.42,9,3,4,True,"[""10.1021/je400551d#d4#p1#r7"",""10.1021/je400551d#d4#p1#r8"",""10.1021/je400551d#d4#p1#r9""]","[""10.1021/je400551d#d4#p1#r1"",""10.1021/je400551d#d4#p1#r2"",""10.1021/je400551d#d4#p1#r3"",""10.1021/je400551d#d4#p1#r4""]",3,4,4
ep_c43d46cc9ea94a6d,mol_7a5b68b203cc6270,grp_5dea7427c65d07c7,train,10.1021/je100398m,10.1021/je100398m#d1#p1,5000,258.35,303.23,44.88,10,3,3,True,"[""10.1021/je100398m#d1#p1#r18"",""10.1021/je100398m#d1#p1#r20"",""10.1021/je100398m#d1#p1#r23""]","[""10.1021/je100398m#d1#p1#r1"",""10.1021/je100398m#d1#p1#r2"",""10.1021/je100398m#d1#p1#r3"",""10.1021/je100398m#d1#p1#r4"",""10.1021/je100398m#d1#p1#r5"",""10.1021/je100398m#d1#p1#r6"",""10.1021/je100398m#d1#p1#r7""]",3,7,3
ep_c63104bedf51fb26,mol_7a1e2ea9b1feabd1,grp_7a1e2ea9b1feabd1,test,10.1016/j.jct.2016.12.012,10.1016/j.jct.2016.12.012#d16#p1,5000,328.88,378.32,49.44,26,8,8,True,"[""10.1016/j.jct.2016.12.012#d16#p1#r19"",""10.1016/j.jct.2016.12.012#d16#p1#r22"",""10.1016/j.jct.2016.12.012#d16#p1#r26""]","[""10.1016/j.jct.2016.12.012#d16#p1#r1"",""10.1016/j.jct.2016.12.012#d16#p1#r2"",""10.1016/j.jct.2016.12.012#d16#p1#r3"",""10.1016/j.jct.2016.12.012#d16#p1#r4"",""10.1016/j.jct.2016.12.012#d16#p1#r5"",""10.1016/j.jct.2016.12.012#d16#p1#r6"",""10.1016/j.jct.2016.12.012#d16#p1#r7"",""10.1016/j.jct.2016.12.012#d16#p1#r8""]",3,8,8
ep_c6330b2a0eb55085,mol_39ce5f6b5769ea06,grp_9c9b18c6b3311f2d,train,10.1016/j.tca.2017.07.001,10.1016/j.tca.2017.07.001#d1#p1,5000,274.75,309.1,34.35,8,3,3,True,"[""10.1016/j.tca.2017.07.001#d1#p1#r11"",""10.1016/j.tca.2017.07.001#d1#p1#r12"",""10.1016/j.tca.2017.07.001#d1#p1#r14""]","[""10.1016/j.tca.2017.07.001#d1#p1#r1"",""10.1016/j.tca.2017.07.001#d1#p1#r2"",""10.1016/j.tca.2017.07.001#d1#p1#r3"",""10.1016/j.tca.2017.07.001#d1#p1#r4"",""10.1016/j.tca.2017.07.001#d1#p1#r5"",""10.1016/j.tca.2017.07.001#d1#p1#r6"",""10.1016/j.tca.2017.07.001#d1#p1#r7""]",3,7,3
ep_c6a5ad2a87f0862b,mol_5362c7a729bf211e,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001,10.1016/j.fluid.2008.02.001#d5#p1,5000,273.7,308.4,34.7,21,7,8,True,"[""10.1016/j.fluid.2008.02.001#d5#p1#r16"",""10.1016/j.fluid.2008.02.001#d5#p1#r19"",""10.1016/j.fluid.2008.02.001#d5#p1#r22""]","[""10.1016/j.fluid.2008.02.001#d5#p1#r1"",""10.1016/j.fluid.2008.02.001#d5#p1#r2"",""10.1016/j.fluid.2008.02.001#d5#p1#r3"",""10.1016/j.fluid.2008.02.001#d5#p1#r4"",""10.1016/j.fluid.2008.02.001#d5#p1#r5"",""10.1016/j.fluid.2008.02.001#d5#p1#r6"",""10.1016/j.fluid.2008.02.001#d5#p1#r7"",""10.1016/j.fluid.2008.02.001#d5#p1#r8"",""10.1016/j.fluid.2008.02.001#d5#p1#r9""]",3,9,8
ep_c74c26f2801a6380,mol_deac46acd3625ae3,grp_9a6e5ce866866615,validation,10.1016/j.jct.2010.05.002,10.1016/j.jct.2010.05.002#d6#p1,5000,323.2,353.2,30,14,4,5,True,"[""10.1016/j.jct.2010.05.002#d6#p1#r11"",""10.1016/j.jct.2010.05.002#d6#p1#r12"",""10.1016/j.jct.2010.05.002#d6#p1#r14""]","[""10.1016/j.jct.2010.05.002#d6#p1#r1"",""10.1016/j.jct.2010.05.002#d6#p1#r2"",""10.1016/j.jct.2010.05.002#d6#p1#r3"",""10.1016/j.jct.2010.05.002#d6#p1#r4"",""10.1016/j.jct.2010.05.002#d6#p1#r5""]",3,5,5
ep_c83dfe062a07e515,mol_1d9a0acab04fdcd1,grp_2ccb72ac35a31331,train,10.1016/j.jct.2015.02.001,10.1016/j.jct.2015.02.001#d2#p1,5000,276.7,312.2,35.5,13,5,4,True,"[""10.1016/j.jct.2015.02.001#d2#p1#r9"",""10.1016/j.jct.2015.02.001#d2#p1#r11"",""10.1016/j.jct.2015.02.001#d2#p1#r13""]","[""10.1016/j.jct.2015.02.001#d2#p1#r1"",""10.1016/j.jct.2015.02.001#d2#p1#r2"",""10.1016/j.jct.2015.02.001#d2#p1#r3"",""10.1016/j.jct.2015.02.001#d2#p1#r4""]",3,4,4
ep_c8766040535471e3,mol_b27150fe8ceb156d,grp_5dea7427c65d07c7,train,10.1016/j.jct.2017.03.029,10.1016/j.jct.2017.03.029#d1#p1,5000,278.35,323,44.65,10,3,3,True,"[""10.1016/j.jct.2017.03.029#d1#p1#r15"",""10.1016/j.jct.2017.03.029#d1#p1#r17"",""10.1016/j.jct.2017.03.029#d1#p1#r19""]","[""10.1016/j.jct.2017.03.029#d1#p1#r1"",""10.1016/j.jct.2017.03.029#d1#p1#r2"",""10.1016/j.jct.2017.03.029#d1#p1#r3"",""10.1016/j.jct.2017.03.029#d1#p1#r4"",""10.1016/j.jct.2017.03.029#d1#p1#r5"",""10.1016/j.jct.2017.03.029#d1#p1#r6""]",3,6,3
ep_cadd7e3806c84491,mol_5c8f28893ba20c7a,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2018.07.020,10.1016/j.jct.2018.07.020#d3#p1,5000,275.2,311.2,36,17,5,5,True,"[""10.1016/j.jct.2018.07.020#d3#p1#r14"",""10.1016/j.jct.2018.07.020#d3#p1#r16"",""10.1016/j.jct.2018.07.020#d3#p1#r18""]","[""10.1016/j.jct.2018.07.020#d3#p1#r1"",""10.1016/j.jct.2018.07.020#d3#p1#r2"",""10.1016/j.jct.2018.07.020#d3#p1#r3"",""10.1016/j.jct.2018.07.020#d3#p1#r4"",""10.1016/j.jct.2018.07.020#d3#p1#r5"",""10.1016/j.jct.2018.07.020#d3#p1#r6""]",3,6,5
ep_cbeabd0218197764,mol_752fe3dca8afa6dd,grp_5dea7427c65d07c7,train,10.1016/j.tca.2015.03.016,10.1016/j.tca.2015.03.016#d4#p1,5000,295.4,333.2,37.8,14,4,4,True,"[""10.1016/j.tca.2015.03.016#d4#p1#r11"",""10.1016/j.tca.2015.03.016#d4#p1#r12"",""10.1016/j.tca.2015.03.016#d4#p1#r14""]","[""10.1016/j.tca.2015.03.016#d4#p1#r1"",""10.1016/j.tca.2015.03.016#d4#p1#r2"",""10.1016/j.tca.2015.03.016#d4#p1#r3"",""10.1016/j.tca.2015.03.016#d4#p1#r4""]",3,4,4
ep_cd3eb70ed119a15f,mol_917a799c2b100236,grp_5ed1239f1de5ca2c,validation,10.1016/j.fluid.2016.11.010,10.1016/j.fluid.2016.11.010#d6#p1,5000,323.2,367.9,44.7,10,3,3,True,"[""10.1016/j.fluid.2016.11.010#d6#p1#r8"",""10.1016/j.fluid.2016.11.010#d6#p1#r9"",""10.1016/j.fluid.2016.11.010#d6#p1#r10""]","[""10.1016/j.fluid.2016.11.010#d6#p1#r1"",""10.1016/j.fluid.2016.11.010#d6#p1#r2"",""10.1016/j.fluid.2016.11.010#d6#p1#r3""]",3,3,3
ep_ce2f128922c48792,mol_595c30aafafcc9d0,grp_01b36fcba0323968,validation,10.1016/j.fluid.2004.11.024,10.1016/j.fluid.2004.11.024#d2#p1,5000,290.2,323.2,33,14,4,4,True,"[""10.1016/j.fluid.2004.11.024#d2#p1#r11"",""10.1016/j.fluid.2004.11.024#d2#p1#r12"",""10.1016/j.fluid.2004.11.024#d2#p1#r14""]","[""10.1016/j.fluid.2004.11.024#d2#p1#r1"",""10.1016/j.fluid.2004.11.024#d2#p1#r2"",""10.1016/j.fluid.2004.11.024#d2#p1#r3"",""10.1016/j.fluid.2004.11.024#d2#p1#r4""]",3,4,4
ep_ced0a7ee121605fa,mol_2c26c5ea55ef74f0,grp_5dea7427c65d07c7,train,10.1016/j.tca.2015.03.016,10.1016/j.tca.2015.03.016#d2#p1,5000,275.2,314.2,39,14,4,4,True,"[""10.1016/j.tca.2015.03.016#d2#p1#r11"",""10.1016/j.tca.2015.03.016#d2#p1#r12"",""10.1016/j.tca.2015.03.016#d2#p1#r14""]","[""10.1016/j.tca.2015.03.016#d2#p1#r1"",""10.1016/j.tca.2015.03.016#d2#p1#r2"",""10.1016/j.tca.2015.03.016#d2#p1#r3"",""10.1016/j.tca.2015.03.016#d2#p1#r4""]",3,4,4
ep_cf783022769ecb96,mol_bf3cc1ac0f518a48,grp_5ed1239f1de5ca2c,validation,10.1016/j.fluid.2016.11.010,10.1016/j.fluid.2016.11.010#d3#p1,5000,328.3,375.3,47,11,3,4,True,"[""10.1016/j.fluid.2016.11.010#d3#p1#r9"",""10.1016/j.fluid.2016.11.010#d3#p1#r10"",""10.1016/j.fluid.2016.11.010#d3#p1#r11""]","[""10.1016/j.fluid.2016.11.010#d3#p1#r1"",""10.1016/j.fluid.2016.11.010#d3#p1#r2"",""10.1016/j.fluid.2016.11.010#d3#p1#r3"",""10.1016/j.fluid.2016.11.010#d3#p1#r4""]",3,4,4
ep_d007476db5767098,mol_068db2316970a098,grp_5dea7427c65d07c7,train,10.1021/je060419q,10.1021/je060419q#d7#p1,5000,297.3,357.5,60.2,28,8,7,True,"[""10.1021/je060419q#d7#p1#r24"",""10.1021/je060419q#d7#p1#r27"",""10.1021/je060419q#d7#p1#r31""]","[""10.1021/je060419q#d7#p1#r1"",""10.1021/je060419q#d7#p1#r2"",""10.1021/je060419q#d7#p1#r3"",""10.1021/je060419q#d7#p1#r4"",""10.1021/je060419q#d7#p1#r5"",""10.1021/je060419q#d7#p1#r6"",""10.1021/je060419q#d7#p1#r7"",""10.1021/je060419q#d7#p1#r8""]",3,8,7
ep_d00b7193b057d1f1,mol_b50c26b7ff7d996c,grp_c50732a0f7207397,train,10.1016/j.fluid.2015.07.031,10.1016/j.fluid.2015.07.031#d1#p1,5000,293.14,362.93,69.79,15,5,5,True,"[""10.1016/j.fluid.2015.07.031#d1#p1#r31"",""10.1016/j.fluid.2015.07.031#d1#p1#r37"",""10.1016/j.fluid.2015.07.031#d1#p1#r43""]","[""10.1016/j.fluid.2015.07.031#d1#p1#r1"",""10.1016/j.fluid.2015.07.031#d1#p1#r10"",""10.1016/j.fluid.2015.07.031#d1#p1#r11"",""10.1016/j.fluid.2015.07.031#d1#p1#r12"",""10.1016/j.fluid.2015.07.031#d1#p1#r13"",""10.1016/j.fluid.2015.07.031#d1#p1#r14"",""10.1016/j.fluid.2015.07.031#d1#p1#r15"",""10.1016/j.fluid.2015.07.031#d1#p1#r2"",""10.1016/j.fluid.2015.07.031#d1#p1#r3"",""10.1016/j.fluid.2015.07.031#d1#p1#r4"",""10.1016/j.fluid.2015.07.031#d1#p1#r5"",""10.1016/j.fluid.2015.07.031#d1#p1#r58"",""10.1016/j.fluid.2015.07.031#d1#p1#r59"",""10.1016/j.fluid.2015.07.031#d1#p1#r6"",""10.1016/j.fluid.2015.07.031#d1#p1#r60"",""10.1016/j.fluid.2015.07.031#d1#p1#r61"",""10.1016/j.fluid.2015.07.031#d1#p1#r62"",""10.1016/j.fluid.2015.07.031#d1#p1#r63"",""10.1016/j.fluid.2015.07.031#d1#p1#r64"",""10.1016/j.fluid.2015.07.031#d1#p1#r65"",""10.1016/j.fluid.2015.07.031#d1#p1#r66"",""10.1016/j.fluid.2015.07.031#d1#p1#r67"",""10.1016/j.fluid.2015.07.031#d1#p1#r68"",""10.1016/j.fluid.2015.07.031#d1#p1#r69"",""10.1016/j.fluid.2015.07.031#d1#p1#r7"",""10.1016/j.fluid.2015.07.031#d1#p1#r8"",""10.1016/j.fluid.2015.07.031#d1#p1#r9""]",3,27,5
ep_d028fc4485d75ec8,mol_cc2fc42bf1c5d229,grp_fd16eb96ed948225,validation,10.1021/acs.jced.5b01003,10.1021/acs.jced.5b01003#d3#p1,5000,274.2,305.4,31.2,11,6,3,True,"[""10.1021/acs.jced.5b01003#d3#p1#r6"",""10.1021/acs.jced.5b01003#d3#p1#r8"",""10.1021/acs.jced.5b01003#d3#p1#r11""]","[""10.1021/acs.jced.5b01003#d3#p1#r1"",""10.1021/acs.jced.5b01003#d3#p1#r2"",""10.1021/acs.jced.5b01003#d3#p1#r3""]",3,3,3
ep_d03b1d814e31872e,mol_236fafdbbe72dc54,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023,10.1016/j.fluid.2014.12.023#d18#p1,5000,276.5,317.9,41.4,11,3,4,True,"[""10.1016/j.fluid.2014.12.023#d18#p1#r11"",""10.1016/j.fluid.2014.12.023#d18#p1#r12"",""10.1016/j.fluid.2014.12.023#d18#p1#r13""]","[""10.1016/j.fluid.2014.12.023#d18#p1#r1"",""10.1016/j.fluid.2014.12.023#d18#p1#r2"",""10.1016/j.fluid.2014.12.023#d18#p1#r3"",""10.1016/j.fluid.2014.12.023#d18#p1#r4"",""10.1016/j.fluid.2014.12.023#d18#p1#r5""]",3,5,4
ep_d0f4e061d4eed76e,mol_fb304e4936922cdc,grp_642c5927dec37b59,validation,10.1016/j.fluid.2011.07.007,10.1016/j.fluid.2011.07.007#d20#p1,5000,322.6,366.3,43.7,17,5,5,True,"[""10.1016/j.fluid.2011.07.007#d20#p1#r13"",""10.1016/j.fluid.2011.07.007#d20#p1#r15"",""10.1016/j.fluid.2011.07.007#d20#p1#r18""]","[""10.1016/j.fluid.2011.07.007#d20#p1#r1"",""10.1016/j.fluid.2011.07.007#d20#p1#r2"",""10.1016/j.fluid.2011.07.007#d20#p1#r3"",""10.1016/j.fluid.2011.07.007#d20#p1#r4"",""10.1016/j.fluid.2011.07.007#d20#p1#r5""]",3,5,5
ep_d11e3aa69b95b1dd,mol_9c277a73dd0d1066,grp_5dea7427c65d07c7,train,10.1021/je100231g,10.1021/je100231g#d4#p1,5000,298.3,347.9,49.6,15,4,4,True,"[""10.1021/je100231g#d4#p1#r12"",""10.1021/je100231g#d4#p1#r13"",""10.1021/je100231g#d4#p1#r15""]","[""10.1021/je100231g#d4#p1#r1"",""10.1021/je100231g#d4#p1#r2"",""10.1021/je100231g#d4#p1#r3"",""10.1021/je100231g#d4#p1#r4""]",3,4,4
ep_d152c6882cf480b1,mol_741aa7c2f731c8a3,grp_5dea7427c65d07c7,train,10.1016/j.jct.2013.10.039,10.1016/j.jct.2013.10.039#d1#p1,5000,273.11,363.175,90.065,14,6,3,True,"[""10.1016/j.jct.2013.10.039#d1#p1#r8"",""10.1016/j.jct.2013.10.039#d1#p1#r10"",""10.1016/j.jct.2013.10.039#d1#p1#r24""]","[""10.1016/j.jct.2013.10.039#d1#p1#r1"",""10.1016/j.jct.2013.10.039#d1#p1#r2"",""10.1016/j.jct.2013.10.039#d1#p1#r3""]",3,3,3
ep_d19bd69db8cefb61,mol_a9ed7bb16f2162a1,grp_a9ed7bb16f2162a1,validation,10.1021/je4009014,10.1021/je4009014#d2#p1,5000,365.15,397.15,32,13,3,4,True,"[""10.1021/je4009014#d2#p1#r11"",""10.1021/je4009014#d2#p1#r12"",""10.1021/je4009014#d2#p1#r13""]","[""10.1021/je4009014#d2#p1#r1"",""10.1021/je4009014#d2#p1#r2"",""10.1021/je4009014#d2#p1#r3"",""10.1021/je4009014#d2#p1#r4""]",3,4,4
ep_d1ef643a218fa39e,mol_8b55943f32f4ccc1,grp_5dea7427c65d07c7,train,10.1016/j.jct.2009.09.003,10.1016/j.jct.2009.09.003#d8#p1,5000,338.2,373.3,35.1,25,9,6,True,"[""10.1016/j.jct.2009.09.003#d8#p1#r18"",""10.1016/j.jct.2009.09.003#d8#p1#r22"",""10.1016/j.jct.2009.09.003#d8#p1#r27""]","[""10.1016/j.jct.2009.09.003#d8#p1#r1"",""10.1016/j.jct.2009.09.003#d8#p1#r2"",""10.1016/j.jct.2009.09.003#d8#p1#r3"",""10.1016/j.jct.2009.09.003#d8#p1#r4"",""10.1016/j.jct.2009.09.003#d8#p1#r5"",""10.1016/j.jct.2009.09.003#d8#p1#r6""]",3,6,6
ep_d2b0e778427d9fa3,mol_7f9b9c7a996206a7,grp_5dea7427c65d07c7,train,10.1021/acs.jced.6b00576,10.1021/acs.jced.6b00576#d13#p1,5000,276.29,319.53,43.24,14,4,3,True,"[""10.1021/acs.jced.6b00576#d13#p1#r11"",""10.1021/acs.jced.6b00576#d13#p1#r12"",""10.1021/acs.jced.6b00576#d13#p1#r14""]","[""10.1021/acs.jced.6b00576#d13#p1#r1"",""10.1021/acs.jced.6b00576#d13#p1#r2"",""10.1021/acs.jced.6b00576#d13#p1#r3""]",3,3,3
ep_d2bb5082964398fc,mol_f7ad98ebbc8da43b,grp_bcf7dc086ea12992,test,10.1016/j.fluid.2019.04.036,10.1016/j.fluid.2019.04.036#d3#p1,5000,278.5,319.4,40.9,25,9,6,True,"[""10.1016/j.fluid.2019.04.036#d3#p1#r16"",""10.1016/j.fluid.2019.04.036#d3#p1#r21"",""10.1016/j.fluid.2019.04.036#d3#p1#r24""]","[""10.1016/j.fluid.2019.04.036#d3#p1#r1"",""10.1016/j.fluid.2019.04.036#d3#p1#r2"",""10.1016/j.fluid.2019.04.036#d3#p1#r3"",""10.1016/j.fluid.2019.04.036#d3#p1#r4"",""10.1016/j.fluid.2019.04.036#d3#p1#r5"",""10.1016/j.fluid.2019.04.036#d3#p1#r6""]",3,6,6
ep_d36083bca6763f87,mol_370b202074e9a40f,grp_5085cd785cc4c7f4,test,10.1016/j.jct.2013.05.047,10.1016/j.jct.2013.05.047#d8#p1,5000,303.2,370.51,67.31,35,11,11,True,"[""10.1016/j.jct.2013.05.047#d8#p1#r25"",""10.1016/j.jct.2013.05.047#d8#p1#r30"",""10.1016/j.jct.2013.05.047#d8#p1#r35""]","[""10.1016/j.jct.2013.05.047#d8#p1#r1"",""10.1016/j.jct.2013.05.047#d8#p1#r10"",""10.1016/j.jct.2013.05.047#d8#p1#r11"",""10.1016/j.jct.2013.05.047#d8#p1#r2"",""10.1016/j.jct.2013.05.047#d8#p1#r3"",""10.1016/j.jct.2013.05.047#d8#p1#r4"",""10.1016/j.jct.2013.05.047#d8#p1#r5"",""10.1016/j.jct.2013.05.047#d8#p1#r6"",""10.1016/j.jct.2013.05.047#d8#p1#r7"",""10.1016/j.jct.2013.05.047#d8#p1#r8"",""10.1016/j.jct.2013.05.047#d8#p1#r9""]",3,11,11
ep_d3699b6d66b8731f,mol_f64a37f4f13cc997,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001,10.1016/j.fluid.2008.02.001#d9#p1,5000,274.2,319.2,45,13,5,4,True,"[""10.1016/j.fluid.2008.02.001#d9#p1#r9"",""10.1016/j.fluid.2008.02.001#d9#p1#r11"",""10.1016/j.fluid.2008.02.001#d9#p1#r13""]","[""10.1016/j.fluid.2008.02.001#d9#p1#r1"",""10.1016/j.fluid.2008.02.001#d9#p1#r2"",""10.1016/j.fluid.2008.02.001#d9#p1#r3"",""10.1016/j.fluid.2008.02.001#d9#p1#r4""]",3,4,4
ep_d39a6ccef04f98a6,mol_b859097b55ec40b9,grp_5dea7427c65d07c7,train,10.1021/je050182i,10.1021/je050182i#d1#p1,5000,371.42,461.96,90.54,9,3,3,True,"[""10.1021/je050182i#d1#p1#r9"",""10.1021/je050182i#d1#p1#r10"",""10.1021/je050182i#d1#p1#r11""]","[""10.1021/je050182i#d1#p1#r3"",""10.1021/je050182i#d1#p1#r4"",""10.1021/je050182i#d1#p1#r5""]",3,3,3
ep_d3a046a1f4c902cd,mol_e356f62a95258c32,grp_5dea7427c65d07c7,train,10.1021/je200730m,10.1021/je200730m#d5#p1,5000,333.22,462.3,129.08,14,4,5,True,"[""10.1021/je200730m#d5#p1#r11"",""10.1021/je200730m#d5#p1#r12"",""10.1021/je200730m#d5#p1#r14""]","[""10.1021/je200730m#d5#p1#r1"",""10.1021/je200730m#d5#p1#r2"",""10.1021/je200730m#d5#p1#r3"",""10.1021/je200730m#d5#p1#r4"",""10.1021/je200730m#d5#p1#r5""]",3,5,5
ep_d4ae386a4e126ee9,mol_a52eb3ec1414bb0f,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2012.08.003,10.1016/j.fluid.2012.08.003#d6#p1,5000,274.1,328.4,54.3,16,6,6,True,"[""10.1016/j.fluid.2012.08.003#d6#p1#r11"",""10.1016/j.fluid.2012.08.003#d6#p1#r13"",""10.1016/j.fluid.2012.08.003#d6#p1#r16""]","[""10.1016/j.fluid.2012.08.003#d6#p1#r1"",""10.1016/j.fluid.2012.08.003#d6#p1#r2"",""10.1016/j.fluid.2012.08.003#d6#p1#r3"",""10.1016/j.fluid.2012.08.003#d6#p1#r4"",""10.1016/j.fluid.2012.08.003#d6#p1#r5"",""10.1016/j.fluid.2012.08.003#d6#p1#r6""]",3,6,6
ep_d4eacf24b9f8cae5,mol_435971c8aa9ce0da,grp_5dea7427c65d07c7,train,10.1021/je049600u,10.1021/je049600u#d1#p1,5000,298.15,338.15,40,9,3,3,True,"[""10.1021/je049600u#d1#p1#r7"",""10.1021/je049600u#d1#p1#r8"",""10.1021/je049600u#d1#p1#r9""]","[""10.1021/je049600u#d1#p1#r1"",""10.1021/je049600u#d1#p1#r2"",""10.1021/je049600u#d1#p1#r3""]",3,3,3
ep_d4ee3d8f4030a797,mol_581ae09a60a3f350,grp_5dea7427c65d07c7,train,10.1021/acs.jced.8b00699,10.1021/acs.jced.8b00699#d1#p1,5000,253.15,308.18,55.03,13,4,4,True,"[""10.1021/acs.jced.8b00699#d1#p1#r13"",""10.1021/acs.jced.8b00699#d1#p1#r14"",""10.1021/acs.jced.8b00699#d1#p1#r16""]","[""10.1021/acs.jced.8b00699#d1#p1#r4"",""10.1021/acs.jced.8b00699#d1#p1#r5"",""10.1021/acs.jced.8b00699#d1#p1#r6"",""10.1021/acs.jced.8b00699#d1#p1#r7""]",3,4,4
ep_d5efb2339c7f9ad3,mol_1910e4e6f96d50ef,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023,10.1016/j.fluid.2014.12.023#d10#p1,5000,280.8,317.6,36.8,20,4,8,True,"[""10.1016/j.fluid.2014.12.023#d10#p1#r17"",""10.1016/j.fluid.2014.12.023#d10#p1#r18"",""10.1016/j.fluid.2014.12.023#d10#p1#r20""]","[""10.1016/j.fluid.2014.12.023#d10#p1#r1"",""10.1016/j.fluid.2014.12.023#d10#p1#r2"",""10.1016/j.fluid.2014.12.023#d10#p1#r3"",""10.1016/j.fluid.2014.12.023#d10#p1#r4"",""10.1016/j.fluid.2014.12.023#d10#p1#r5"",""10.1016/j.fluid.2014.12.023#d10#p1#r6"",""10.1016/j.fluid.2014.12.023#d10#p1#r7"",""10.1016/j.fluid.2014.12.023#d10#p1#r8""]",3,8,8
ep_d61cb44a8d529bde,mol_4430dd0cb0a3c055,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2012.08.003,10.1016/j.fluid.2012.08.003#d8#p1,5000,293.3,348.4,55.1,16,6,6,True,"[""10.1016/j.fluid.2012.08.003#d8#p1#r11"",""10.1016/j.fluid.2012.08.003#d8#p1#r13"",""10.1016/j.fluid.2012.08.003#d8#p1#r16""]","[""10.1016/j.fluid.2012.08.003#d8#p1#r1"",""10.1016/j.fluid.2012.08.003#d8#p1#r2"",""10.1016/j.fluid.2012.08.003#d8#p1#r3"",""10.1016/j.fluid.2012.08.003#d8#p1#r4"",""10.1016/j.fluid.2012.08.003#d8#p1#r5"",""10.1016/j.fluid.2012.08.003#d8#p1#r6""]",3,6,6
ep_d626421c2f803bc6,mol_5b654c20d8dff507,grp_a2fcc12936d735c8,train,10.1016/j.fluid.2019.03.004,10.1016/j.fluid.2019.03.004#d2#p1,5000,279.1,323.2,44.1,10,3,3,True,"[""10.1016/j.fluid.2019.03.004#d2#p1#r8"",""10.1016/j.fluid.2019.03.004#d2#p1#r9"",""10.1016/j.fluid.2019.03.004#d2#p1#r10""]","[""10.1016/j.fluid.2019.03.004#d2#p1#r1"",""10.1016/j.fluid.2019.03.004#d2#p1#r2"",""10.1016/j.fluid.2019.03.004#d2#p1#r3""]",3,3,3
