episode_id,pressure_ceiling_Pa,molecule_id,component_id,split,record_id,episode_role,episode_temperature_level_id,temperature_level_representative_K
ep_54d2eadfc46e3550,20000,mol_b8293313f61ea38f,grp_5dea7427c65d07c7,train,10.1021/je049561m#d1#p1#r33,anchor,ep_54d2eadfc46e3550#T0022,363.2
ep_54d2eadfc46e3550,20000,mol_b8293313f61ea38f,grp_5dea7427c65d07c7,train,10.1021/je049561m#d1#p1#r1,cold_target,ep_54d2eadfc46e3550#T0000,265
ep_54d2eadfc46e3550,20000,mol_b8293313f61ea38f,grp_5dea7427c65d07c7,train,10.1021/je049561m#d1#p1#r2,cold_target,ep_54d2eadfc46e3550#T0001,268.2
ep_54d2eadfc46e3550,20000,mol_b8293313f61ea38f,grp_5dea7427c65d07c7,train,10.1021/je049561m#d1#p1#r3,cold_target,ep_54d2eadfc46e3550#T0002,273.4
ep_54d2eadfc46e3550,20000,mol_b8293313f61ea38f,grp_5dea7427c65d07c7,train,10.1021/je049561m#d1#p1#r4,cold_target,ep_54d2eadfc46e3550#T0003,278.2
ep_54d2eadfc46e3550,20000,mol_b8293313f61ea38f,grp_5dea7427c65d07c7,train,10.1021/je049561m#d1#p1#r5,cold_target,ep_54d2eadfc46e3550#T0004,283.2
ep_54d2eadfc46e3550,20000,mol_b8293313f61ea38f,grp_5dea7427c65d07c7,train,10.1021/je049561m#d1#p1#r6,cold_target,ep_54d2eadfc46e3550#T0005,288.1
ep_54d2eadfc46e3550,20000,mol_b8293313f61ea38f,grp_5dea7427c65d07c7,train,10.1021/je049561m#d1#p1#r7,cold_target,ep_54d2eadfc46e3550#T0006,293.25
ep_54d2eadfc46e3550,20000,mol_b8293313f61ea38f,grp_5dea7427c65d07c7,train,10.1021/je049561m#d1#p1#r8,cold_target,ep_54d2eadfc46e3550#T0006,293.25
ep_54d628bd76c4b40b,5000,mol_22376981d918dfcd,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2014.07.029#d13#p1#r10,anchor,ep_54d628bd76c4b40b#T0009,296.2
ep_54d628bd76c4b40b,5000,mol_22376981d918dfcd,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2014.07.029#d13#p1#r11,anchor,ep_54d628bd76c4b40b#T0010,298.2
ep_54d628bd76c4b40b,5000,mol_22376981d918dfcd,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2014.07.029#d13#p1#r13,anchor,ep_54d628bd76c4b40b#T0012,305.3
ep_54d628bd76c4b40b,5000,mol_22376981d918dfcd,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2014.07.029#d13#p1#r1,cold_target,ep_54d628bd76c4b40b#T0000,274.2
ep_54d628bd76c4b40b,5000,mol_22376981d918dfcd,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2014.07.029#d13#p1#r2,cold_target,ep_54d628bd76c4b40b#T0001,276.2
ep_54d628bd76c4b40b,5000,mol_22376981d918dfcd,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2014.07.029#d13#p1#r3,cold_target,ep_54d628bd76c4b40b#T0002,278.2
ep_54d628bd76c4b40b,5000,mol_22376981d918dfcd,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2014.07.029#d13#p1#r4,cold_target,ep_54d628bd76c4b40b#T0003,280.2
ep_54d628bd76c4b40b,5000,mol_22376981d918dfcd,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2014.07.029#d13#p1#r5,cold_target,ep_54d628bd76c4b40b#T0004,282.2
ep_54ed30dc648379cf,10000,mol_1d9a0acab04fdcd1,grp_2ccb72ac35a31331,train,10.1016/j.jct.2015.02.001#d2#p1#r11,anchor,ep_54ed30dc648379cf#T0010,308
ep_54ed30dc648379cf,10000,mol_1d9a0acab04fdcd1,grp_2ccb72ac35a31331,train,10.1016/j.jct.2015.02.001#d2#p1#r13,anchor,ep_54ed30dc648379cf#T0012,312.2
ep_54ed30dc648379cf,10000,mol_1d9a0acab04fdcd1,grp_2ccb72ac35a31331,train,10.1016/j.jct.2015.02.001#d2#p1#r9,anchor,ep_54ed30dc648379cf#T0008,304.1
ep_54ed30dc648379cf,10000,mol_1d9a0acab04fdcd1,grp_2ccb72ac35a31331,train,10.1016/j.jct.2015.02.001#d2#p1#r1,cold_target,ep_54ed30dc648379cf#T0000,276.7
ep_54ed30dc648379cf,10000,mol_1d9a0acab04fdcd1,grp_2ccb72ac35a31331,train,10.1016/j.jct.2015.02.001#d2#p1#r2,cold_target,ep_54ed30dc648379cf#T0001,277.8
ep_54ed30dc648379cf,10000,mol_1d9a0acab04fdcd1,grp_2ccb72ac35a31331,train,10.1016/j.jct.2015.02.001#d2#p1#r3,cold_target,ep_54ed30dc648379cf#T0002,280.6
ep_54ed30dc648379cf,10000,mol_1d9a0acab04fdcd1,grp_2ccb72ac35a31331,train,10.1016/j.jct.2015.02.001#d2#p1#r4,cold_target,ep_54ed30dc648379cf#T0003,284.7
ep_5594b155f5eee897,5000,mol_57ae3fd1e1d200c6,grp_5dea7427c65d07c7,train,10.1021/je200766t#d1#p1#r10,anchor,ep_5594b155f5eee897#T0009,452.64
ep_5594b155f5eee897,5000,mol_57ae3fd1e1d200c6,grp_5dea7427c65d07c7,train,10.1021/je200766t#d1#p1#r11,anchor,ep_5594b155f5eee897#T0010,462.86
ep_5594b155f5eee897,5000,mol_57ae3fd1e1d200c6,grp_5dea7427c65d07c7,train,10.1021/je200766t#d1#p1#r9,anchor,ep_5594b155f5eee897#T0008,432.45
ep_5594b155f5eee897,5000,mol_57ae3fd1e1d200c6,grp_5dea7427c65d07c7,train,10.1021/je200766t#d1#p1#r1,cold_target,ep_5594b155f5eee897#T0000,351.8
ep_5594b155f5eee897,5000,mol_57ae3fd1e1d200c6,grp_5dea7427c65d07c7,train,10.1021/je200766t#d1#p1#r2,cold_target,ep_5594b155f5eee897#T0001,362.02
ep_5594b155f5eee897,5000,mol_57ae3fd1e1d200c6,grp_5dea7427c65d07c7,train,10.1021/je200766t#d1#p1#r3,cold_target,ep_5594b155f5eee897#T0002,372.06
ep_5594b155f5eee897,5000,mol_57ae3fd1e1d200c6,grp_5dea7427c65d07c7,train,10.1021/je200766t#d1#p1#r4,cold_target,ep_5594b155f5eee897#T0003,382.08
ep_5597877b0c0b70f7,5000,mol_fbd0f1e88c976a97,grp_5dea7427c65d07c7,train,10.1016/j.jct.2017.03.029#d3#p1#r13,anchor,ep_5597877b0c0b70f7#T0016,357.95
ep_5597877b0c0b70f7,5000,mol_fbd0f1e88c976a97,grp_5dea7427c65d07c7,train,10.1016/j.jct.2017.03.029#d3#p1#r15,anchor,ep_5597877b0c0b70f7#T0017,362.95
ep_5597877b0c0b70f7,5000,mol_fbd0f1e88c976a97,grp_5dea7427c65d07c7,train,10.1016/j.jct.2017.03.029#d3#p1#r17,anchor,ep_5597877b0c0b70f7#T0018,367.9
ep_5597877b0c0b70f7,5000,mol_fbd0f1e88c976a97,grp_5dea7427c65d07c7,train,10.1016/j.jct.2017.03.029#d3#p1#r1,cold_target,ep_5597877b0c0b70f7#T0001,328.1
ep_5597877b0c0b70f7,5000,mol_fbd0f1e88c976a97,grp_5dea7427c65d07c7,train,10.1016/j.jct.2017.03.029#d3#p1#r19,cold_target,ep_5597877b0c0b70f7#T0000,326.2
ep_5597877b0c0b70f7,5000,mol_fbd0f1e88c976a97,grp_5dea7427c65d07c7,train,10.1016/j.jct.2017.03.029#d3#p1#r2,cold_target,ep_5597877b0c0b70f7#T0001,328.1
ep_5597877b0c0b70f7,5000,mol_fbd0f1e88c976a97,grp_5dea7427c65d07c7,train,10.1016/j.jct.2017.03.029#d3#p1#r20,cold_target,ep_5597877b0c0b70f7#T0002,329.2
ep_5597877b0c0b70f7,5000,mol_fbd0f1e88c976a97,grp_5dea7427c65d07c7,train,10.1016/j.jct.2017.03.029#d3#p1#r21,cold_target,ep_5597877b0c0b70f7#T0003,332.2
ep_5597877b0c0b70f7,5000,mol_fbd0f1e88c976a97,grp_5dea7427c65d07c7,train,10.1016/j.jct.2017.03.029#d3#p1#r22,cold_target,ep_5597877b0c0b70f7#T0003,332.2
ep_5597877b0c0b70f7,5000,mol_fbd0f1e88c976a97,grp_5dea7427c65d07c7,train,10.1016/j.jct.2017.03.029#d3#p1#r23,cold_target,ep_5597877b0c0b70f7#T0005,335.3
ep_5597877b0c0b70f7,5000,mol_fbd0f1e88c976a97,grp_5dea7427c65d07c7,train,10.1016/j.jct.2017.03.029#d3#p1#r24,cold_target,ep_5597877b0c0b70f7#T0007,338.2
ep_5597877b0c0b70f7,5000,mol_fbd0f1e88c976a97,grp_5dea7427c65d07c7,train,10.1016/j.jct.2017.03.029#d3#p1#r3,cold_target,ep_5597877b0c0b70f7#T0004,333
ep_5597877b0c0b70f7,5000,mol_fbd0f1e88c976a97,grp_5dea7427c65d07c7,train,10.1016/j.jct.2017.03.029#d3#p1#r4,cold_target,ep_5597877b0c0b70f7#T0004,333
ep_5597877b0c0b70f7,5000,mol_fbd0f1e88c976a97,grp_5dea7427c65d07c7,train,10.1016/j.jct.2017.03.029#d3#p1#r5,cold_target,ep_5597877b0c0b70f7#T0006,338
ep_5597877b0c0b70f7,5000,mol_fbd0f1e88c976a97,grp_5dea7427c65d07c7,train,10.1016/j.jct.2017.03.029#d3#p1#r6,cold_target,ep_5597877b0c0b70f7#T0006,338
ep_55b9995e43a89a20,10000,mol_ea2566e6eed8815a,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d1#p1#r16,anchor,ep_55b9995e43a89a20#T0015,323.2
ep_55b9995e43a89a20,10000,mol_ea2566e6eed8815a,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d1#p1#r19,anchor,ep_55b9995e43a89a20#T0018,332.3
ep_55b9995e43a89a20,10000,mol_ea2566e6eed8815a,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d1#p1#r23,anchor,ep_55b9995e43a89a20#T0022,341
ep_55b9995e43a89a20,10000,mol_ea2566e6eed8815a,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d1#p1#r1,cold_target,ep_55b9995e43a89a20#T0000,279.1
ep_55b9995e43a89a20,10000,mol_ea2566e6eed8815a,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d1#p1#r2,cold_target,ep_55b9995e43a89a20#T0001,283.4
ep_55b9995e43a89a20,10000,mol_ea2566e6eed8815a,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d1#p1#r3,cold_target,ep_55b9995e43a89a20#T0002,288.3
ep_55b9995e43a89a20,10000,mol_ea2566e6eed8815a,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d1#p1#r4,cold_target,ep_55b9995e43a89a20#T0003,290.4
ep_55b9995e43a89a20,10000,mol_ea2566e6eed8815a,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d1#p1#r5,cold_target,ep_55b9995e43a89a20#T0004,293.3
ep_55b9995e43a89a20,10000,mol_ea2566e6eed8815a,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d1#p1#r6,cold_target,ep_55b9995e43a89a20#T0005,296.3
ep_55f78fc340defd15,10000,mol_4603750e706845d0,grp_cd9f232caa190183,validation,10.1016/j.jct.2012.04.006#d12#p1#r34,anchor,ep_55f78fc340defd15#T0028,347.76
ep_55f78fc340defd15,10000,mol_4603750e706845d0,grp_cd9f232caa190183,validation,10.1016/j.jct.2012.04.006#d12#p1#r39,anchor,ep_55f78fc340defd15#T0033,357.7
ep_55f78fc340defd15,10000,mol_4603750e706845d0,grp_cd9f232caa190183,validation,10.1016/j.jct.2012.04.006#d12#p1#r45,anchor,ep_55f78fc340defd15#T0039,369.54
ep_55f78fc340defd15,10000,mol_4603750e706845d0,grp_cd9f232caa190183,validation,10.1016/j.jct.2012.04.006#d12#p1#r10,cold_target,ep_55f78fc340defd15#T0004,300.26
ep_55f78fc340defd15,10000,mol_4603750e706845d0,grp_cd9f232caa190183,validation,10.1016/j.jct.2012.04.006#d12#p1#r11,cold_target,ep_55f78fc340defd15#T0005,302.21
ep_55f78fc340defd15,10000,mol_4603750e706845d0,grp_cd9f232caa190183,validation,10.1016/j.jct.2012.04.006#d12#p1#r12,cold_target,ep_55f78fc340defd15#T0006,304.21
ep_55f78fc340defd15,10000,mol_4603750e706845d0,grp_cd9f232caa190183,validation,10.1016/j.jct.2012.04.006#d12#p1#r13,cold_target,ep_55f78fc340defd15#T0007,306.24
ep_55f78fc340defd15,10000,mol_4603750e706845d0,grp_cd9f232caa190183,validation,10.1016/j.jct.2012.04.006#d12#p1#r14,cold_target,ep_55f78fc340defd15#T0008,308.16
ep_55f78fc340defd15,10000,mol_4603750e706845d0,grp_cd9f232caa190183,validation,10.1016/j.jct.2012.04.006#d12#p1#r15,cold_target,ep_55f78fc340defd15#T0009,310.16
ep_55f78fc340defd15,10000,mol_4603750e706845d0,grp_cd9f232caa190183,validation,10.1016/j.jct.2012.04.006#d12#p1#r16,cold_target,ep_55f78fc340defd15#T0010,312.16
ep_55f78fc340defd15,10000,mol_4603750e706845d0,grp_cd9f232caa190183,validation,10.1016/j.jct.2012.04.006#d12#p1#r17,cold_target,ep_55f78fc340defd15#T0011,314.17
ep_55f78fc340defd15,10000,mol_4603750e706845d0,grp_cd9f232caa190183,validation,10.1016/j.jct.2012.04.006#d12#p1#r6,cold_target,ep_55f78fc340defd15#T0000,292.33
ep_55f78fc340defd15,10000,mol_4603750e706845d0,grp_cd9f232caa190183,validation,10.1016/j.jct.2012.04.006#d12#p1#r7,cold_target,ep_55f78fc340defd15#T0001,294.3
ep_55f78fc340defd15,10000,mol_4603750e706845d0,grp_cd9f232caa190183,validation,10.1016/j.jct.2012.04.006#d12#p1#r8,cold_target,ep_55f78fc340defd15#T0002,296.27
ep_55f78fc340defd15,10000,mol_4603750e706845d0,grp_cd9f232caa190183,validation,10.1016/j.jct.2012.04.006#d12#p1#r9,cold_target,ep_55f78fc340defd15#T0003,298.28
ep_5655257cd52585d3,10000,mol_1910e4e6f96d50ef,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d10#p1#r17,anchor,ep_5655257cd52585d3#T0016,308.5
ep_5655257cd52585d3,10000,mol_1910e4e6f96d50ef,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d10#p1#r18,anchor,ep_5655257cd52585d3#T0017,311.6
ep_5655257cd52585d3,10000,mol_1910e4e6f96d50ef,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d10#p1#r20,anchor,ep_5655257cd52585d3#T0019,317.6
ep_5655257cd52585d3,10000,mol_1910e4e6f96d50ef,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d10#p1#r1,cold_target,ep_5655257cd52585d3#T0000,280.8
ep_5655257cd52585d3,10000,mol_1910e4e6f96d50ef,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d10#p1#r2,cold_target,ep_5655257cd52585d3#T0001,283.4
ep_5655257cd52585d3,10000,mol_1910e4e6f96d50ef,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d10#p1#r3,cold_target,ep_5655257cd52585d3#T0002,283.7
ep_5655257cd52585d3,10000,mol_1910e4e6f96d50ef,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d10#p1#r4,cold_target,ep_5655257cd52585d3#T0003,284.7
ep_5655257cd52585d3,10000,mol_1910e4e6f96d50ef,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d10#p1#r5,cold_target,ep_5655257cd52585d3#T0004,286.6
ep_5655257cd52585d3,10000,mol_1910e4e6f96d50ef,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d10#p1#r6,cold_target,ep_5655257cd52585d3#T0005,287.7
ep_5655257cd52585d3,10000,mol_1910e4e6f96d50ef,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d10#p1#r7,cold_target,ep_5655257cd52585d3#T0006,288.7
ep_5655257cd52585d3,10000,mol_1910e4e6f96d50ef,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023#d10#p1#r8,cold_target,ep_5655257cd52585d3#T0007,289.4
ep_5656cec2628907c0,20000,mol_bf3cc1ac0f518a48,grp_5ed1239f1de5ca2c,validation,10.1016/j.fluid.2016.11.010#d3#p1#r10,anchor,ep_5656cec2628907c0#T0009,370.6
ep_5656cec2628907c0,20000,mol_bf3cc1ac0f518a48,grp_5ed1239f1de5ca2c,validation,10.1016/j.fluid.2016.11.010#d3#p1#r11,anchor,ep_5656cec2628907c0#T0010,375.3
ep_5656cec2628907c0,20000,mol_bf3cc1ac0f518a48,grp_5ed1239f1de5ca2c,validation,10.1016/j.fluid.2016.11.010#d3#p1#r9,anchor,ep_5656cec2628907c0#T0008,365.6
ep_5656cec2628907c0,20000,mol_bf3cc1ac0f518a48,grp_5ed1239f1de5ca2c,validation,10.1016/j.fluid.2016.11.010#d3#p1#r1,cold_target,ep_5656cec2628907c0#T0000,328.3
ep_5656cec2628907c0,20000,mol_bf3cc1ac0f518a48,grp_5ed1239f1de5ca2c,validation,10.1016/j.fluid.2016.11.010#d3#p1#r2,cold_target,ep_5656cec2628907c0#T0001,333
ep_5656cec2628907c0,20000,mol_bf3cc1ac0f518a48,grp_5ed1239f1de5ca2c,validation,10.1016/j.fluid.2016.11.010#d3#p1#r3,cold_target,ep_5656cec2628907c0#T0002,338.1
ep_5656cec2628907c0,20000,mol_bf3cc1ac0f518a48,grp_5ed1239f1de5ca2c,validation,10.1016/j.fluid.2016.11.010#d3#p1#r4,cold_target,ep_5656cec2628907c0#T0003,340.8
ep_5657636471c0e0cf,20000,mol_fab901c0c3251313,grp_5dea7427c65d07c7,train,10.1016/j.jct.2013.03.020#d1#p1#r15,anchor,ep_5657636471c0e0cf#T0009,333.15
ep_5657636471c0e0cf,20000,mol_fab901c0c3251313,grp_5dea7427c65d07c7,train,10.1016/j.jct.2013.03.020#d1#p1#r16,anchor,ep_5657636471c0e0cf#T0011,343.15
ep_5657636471c0e0cf,20000,mol_fab901c0c3251313,grp_5dea7427c65d07c7,train,10.1016/j.jct.2013.03.020#d1#p1#r8,anchor,ep_5657636471c0e0cf#T0014,353.9
ep_5657636471c0e0cf,20000,mol_fab901c0c3251313,grp_5dea7427c65d07c7,train,10.1016/j.jct.2013.03.020#d1#p1#r1,cold_target,ep_5657636471c0e0cf#T0001,283.98
ep_5657636471c0e0cf,20000,mol_fab901c0c3251313,grp_5dea7427c65d07c7,train,10.1016/j.jct.2013.03.020#d1#p1#r10,cold_target,ep_5657636471c0e0cf#T0000,283.15
ep_5657636471c0e0cf,20000,mol_fab901c0c3251313,grp_5dea7427c65d07c7,train,10.1016/j.jct.2013.03.020#d1#p1#r11,cold_target,ep_5657636471c0e0cf#T0002,293.15
ep_5657636471c0e0cf,20000,mol_fab901c0c3251313,grp_5dea7427c65d07c7,train,10.1016/j.jct.2013.03.020#d1#p1#r12,cold_target,ep_5657636471c0e0cf#T0004,303.15
ep_5657636471c0e0cf,20000,mol_fab901c0c3251313,grp_5dea7427c65d07c7,train,10.1016/j.jct.2013.03.020#d1#p1#r2,cold_target,ep_5657636471c0e0cf#T0003,293.93
ep_5657636471c0e0cf,20000,mol_fab901c0c3251313,grp_5dea7427c65d07c7,train,10.1016/j.jct.2013.03.020#d1#p1#r3,cold_target,ep_5657636471c0e0cf#T0005,303.86
ep_5657636471c0e0cf,20000,mol_fab901c0c3251313,grp_5dea7427c65d07c7,train,10.1016/j.jct.2013.03.020#d1#p1#r4,cold_target,ep_5657636471c0e0cf#T0005,303.86
ep_56718fc7423cb43b,10000,mol_e53a559272965ffc,grp_e53a559272965ffc,train,10.1021/acs.jced.5b00978#d4#p1#r14,anchor,ep_56718fc7423cb43b#T0013,378.3
ep_56718fc7423cb43b,10000,mol_e53a559272965ffc,grp_e53a559272965ffc,train,10.1021/acs.jced.5b00978#d4#p1#r16,anchor,ep_56718fc7423cb43b#T0015,384.19
ep_56718fc7423cb43b,10000,mol_e53a559272965ffc,grp_e53a559272965ffc,train,10.1021/acs.jced.5b00978#d4#p1#r19,anchor,ep_56718fc7423cb43b#T0018,393.05
ep_56718fc7423cb43b,10000,mol_e53a559272965ffc,grp_e53a559272965ffc,train,10.1021/acs.jced.5b00978#d4#p1#r1,cold_target,ep_56718fc7423cb43b#T0000,339.83
ep_56718fc7423cb43b,10000,mol_e53a559272965ffc,grp_e53a559272965ffc,train,10.1021/acs.jced.5b00978#d4#p1#r2,cold_target,ep_56718fc7423cb43b#T0001,342.81
ep_56718fc7423cb43b,10000,mol_e53a559272965ffc,grp_e53a559272965ffc,train,10.1021/acs.jced.5b00978#d4#p1#r3,cold_target,ep_56718fc7423cb43b#T0002,345.8
ep_56718fc7423cb43b,10000,mol_e53a559272965ffc,grp_e53a559272965ffc,train,10.1021/acs.jced.5b00978#d4#p1#r4,cold_target,ep_56718fc7423cb43b#T0003,348.76
ep_56718fc7423cb43b,10000,mol_e53a559272965ffc,grp_e53a559272965ffc,train,10.1021/acs.jced.5b00978#d4#p1#r5,cold_target,ep_56718fc7423cb43b#T0004,351.75
ep_56718fc7423cb43b,10000,mol_e53a559272965ffc,grp_e53a559272965ffc,train,10.1021/acs.jced.5b00978#d4#p1#r6,cold_target,ep_56718fc7423cb43b#T0005,354.72
ep_567a285656cf807a,20000,mol_41941ac4285969b3,grp_41941ac4285969b3,train,10.1021/je700546r#d27#p1#r10,anchor,ep_567a285656cf807a#T0012,388.9
ep_567a285656cf807a,20000,mol_41941ac4285969b3,grp_41941ac4285969b3,train,10.1021/je700546r#d27#p1#r11,anchor,ep_567a285656cf807a#T0013,391.9
ep_567a285656cf807a,20000,mol_41941ac4285969b3,grp_41941ac4285969b3,train,10.1021/je700546r#d27#p1#r12,anchor,ep_567a285656cf807a#T0014,394.9
ep_567a285656cf807a,20000,mol_41941ac4285969b3,grp_41941ac4285969b3,train,10.1021/je700546r#d27#p1#r1,cold_target,ep_567a285656cf807a#T0000,364.6
ep_567a285656cf807a,20000,mol_41941ac4285969b3,grp_41941ac4285969b3,train,10.1021/je700546r#d27#p1#r13,cold_target,ep_567a285656cf807a#T0001,365.7
ep_567a285656cf807a,20000,mol_41941ac4285969b3,grp_41941ac4285969b3,train,10.1021/je700546r#d27#p1#r14,cold_target,ep_567a285656cf807a#T0003,369.7
ep_567a285656cf807a,20000,mol_41941ac4285969b3,grp_41941ac4285969b3,train,10.1021/je700546r#d27#p1#r15,cold_target,ep_567a285656cf807a#T0005,373.65
ep_567a285656cf807a,20000,mol_41941ac4285969b3,grp_41941ac4285969b3,train,10.1021/je700546r#d27#p1#r2,cold_target,ep_567a285656cf807a#T0002,367.9
ep_567a285656cf807a,20000,mol_41941ac4285969b3,grp_41941ac4285969b3,train,10.1021/je700546r#d27#p1#r3,cold_target,ep_567a285656cf807a#T0004,370.5
ep_567a285656cf807a,20000,mol_41941ac4285969b3,grp_41941ac4285969b3,train,10.1021/je700546r#d27#p1#r4,cold_target,ep_567a285656cf807a#T0005,373.65
ep_570dec45f328a956,20000,mol_8095247005666df6,grp_5dea7427c65d07c7,train,10.1016/j.jct.2005.08.003#d1#p1#r10,anchor,ep_570dec45f328a956#T0009,300
ep_570dec45f328a956,20000,mol_8095247005666df6,grp_5dea7427c65d07c7,train,10.1016/j.jct.2005.08.003#d1#p1#r11,anchor,ep_570dec45f328a956#T0010,303.1
ep_570dec45f328a956,20000,mol_8095247005666df6,grp_5dea7427c65d07c7,train,10.1016/j.jct.2005.08.003#d1#p1#r13,anchor,ep_570dec45f328a956#T0012,309.1
ep_570dec45f328a956,20000,mol_8095247005666df6,grp_5dea7427c65d07c7,train,10.1016/j.jct.2005.08.003#d1#p1#r1,cold_target,ep_570dec45f328a956#T0000,274.5
ep_570dec45f328a956,20000,mol_8095247005666df6,grp_5dea7427c65d07c7,train,10.1016/j.jct.2005.08.003#d1#p1#r2,cold_target,ep_570dec45f328a956#T0001,277.7
ep_570dec45f328a956,20000,mol_8095247005666df6,grp_5dea7427c65d07c7,train,10.1016/j.jct.2005.08.003#d1#p1#r3,cold_target,ep_570dec45f328a956#T0002,280.8
ep_570dec45f328a956,20000,mol_8095247005666df6,grp_5dea7427c65d07c7,train,10.1016/j.jct.2005.08.003#d1#p1#r4,cold_target,ep_570dec45f328a956#T0003,283.8
ep_57780ee15d40f49f,10000,mol_17a72fa1b6a75538,grp_69e3066d23c835df,test,10.1021/je025634v#d14#p1#r23,anchor,ep_57780ee15d40f49f#T0018,321.2
ep_57780ee15d40f49f,10000,mol_17a72fa1b6a75538,grp_69e3066d23c835df,test,10.1021/je025634v#d14#p1#r26,anchor,ep_57780ee15d40f49f#T0020,326.2
ep_57780ee15d40f49f,10000,mol_17a72fa1b6a75538,grp_69e3066d23c835df,test,10.1021/je025634v#d14#p1#r30,anchor,ep_57780ee15d40f49f#T0022,332.2
ep_57780ee15d40f49f,10000,mol_17a72fa1b6a75538,grp_69e3066d23c835df,test,10.1021/je025634v#d14#p1#r1,cold_target,ep_57780ee15d40f49f#T0000,293.2
ep_57780ee15d40f49f,10000,mol_17a72fa1b6a75538,grp_69e3066d23c835df,test,10.1021/je025634v#d14#p1#r3,cold_target,ep_57780ee15d40f49f#T0000,293.2
ep_57780ee15d40f49f,10000,mol_17a72fa1b6a75538,grp_69e3066d23c835df,test,10.1021/je025634v#d14#p1#r4,cold_target,ep_57780ee15d40f49f#T0001,296.2
ep_57780ee15d40f49f,10000,mol_17a72fa1b6a75538,grp_69e3066d23c835df,test,10.1021/je025634v#d14#p1#r5,cold_target,ep_57780ee15d40f49f#T0002,297.2
ep_57780ee15d40f49f,10000,mol_17a72fa1b6a75538,grp_69e3066d23c835df,test,10.1021/je025634v#d14#p1#r6,cold_target,ep_57780ee15d40f49f#T0003,299.2
ep_57780ee15d40f49f,10000,mol_17a72fa1b6a75538,grp_69e3066d23c835df,test,10.1021/je025634v#d14#p1#r7,cold_target,ep_57780ee15d40f49f#T0004,300.2
ep_57780ee15d40f49f,10000,mol_17a72fa1b6a75538,grp_69e3066d23c835df,test,10.1021/je025634v#d14#p1#r8,cold_target,ep_57780ee15d40f49f#T0005,302.2
ep_57780ee15d40f49f,10000,mol_17a72fa1b6a75538,grp_69e3066d23c835df,test,10.1021/je025634v#d14#p1#r9,cold_target,ep_57780ee15d40f49f#T0006,303.2
ep_577b1f99d51fb445,20000,mol_435971c8aa9ce0da,grp_5dea7427c65d07c7,train,10.1021/je049600u#d1#p1#r11,anchor,ep_577b1f99d51fb445#T0010,348.15
ep_577b1f99d51fb445,20000,mol_435971c8aa9ce0da,grp_5dea7427c65d07c7,train,10.1021/je049600u#d1#p1#r13,anchor,ep_577b1f99d51fb445#T0012,358.15
ep_577b1f99d51fb445,20000,mol_435971c8aa9ce0da,grp_5dea7427c65d07c7,train,10.1021/je049600u#d1#p1#r15,anchor,ep_577b1f99d51fb445#T0014,368.15
ep_577b1f99d51fb445,20000,mol_435971c8aa9ce0da,grp_5dea7427c65d07c7,train,10.1021/je049600u#d1#p1#r1,cold_target,ep_577b1f99d51fb445#T0000,298.15
ep_577b1f99d51fb445,20000,mol_435971c8aa9ce0da,grp_5dea7427c65d07c7,train,10.1021/je049600u#d1#p1#r2,cold_target,ep_577b1f99d51fb445#T0001,303.15
ep_577b1f99d51fb445,20000,mol_435971c8aa9ce0da,grp_5dea7427c65d07c7,train,10.1021/je049600u#d1#p1#r3,cold_target,ep_577b1f99d51fb445#T0002,308.15
ep_577b1f99d51fb445,20000,mol_435971c8aa9ce0da,grp_5dea7427c65d07c7,train,10.1021/je049600u#d1#p1#r4,cold_target,ep_577b1f99d51fb445#T0003,313.15
