record_id,series_id,archive_member,data_number,property_number,numvalues_index_1based,inchi,inchikey,name,formula,source_doi,source_year,property_name,property_phase,block_phases_json,method,original_property_value,original_property_value_metadata_json,state_origin,state_metadata_json,T_K,stable_liquid_gas,basic_chemistry_flags,H_kJ_mol,calorimetry_label
10.1016/j.jct.2009.09.009#d3#p1#r1,10.1016/j.jct.2009.09.009#d3#p1,10.1016/j.jct.2009.09.009.json,3,1,1,"InChI=1S/C10H10N2/c11-8-5-1-3-7-4-2-6-9(12)10(7)8/h1-6H,11-12H2",YFOOEYJGMMJJLS-UHFFFAOYSA-N,"1,8-diaminonaphthalene",C10H10N2,10.1016/j.jct.2009.09.009,2010,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Clausius-Clapeyron equation and measured Psat,97.6,"{""nPropDigits"":3,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":1.4},""nPropValue"":97.6}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":326.09}",326.09,False,,97.6,False
10.1016/j.jct.2009.11.013#d2#p1#r1,10.1016/j.jct.2009.11.013#d2#p1,10.1016/j.jct.2009.11.013.json,2,1,1,"InChI=1S/C4H4O2/c5-4-2-1-3-6-4/h1-2H,3H2",VIHAEDVKXSOUAT-UHFFFAOYSA-N,(5H)-furan-2-one,C4H4O2,10.1016/j.jct.2009.11.013,2010,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Calvet microcalorimetry,55.6,"{""nPropValue"":55.6,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":2.6},""nPropNumber"":1,""nPropDigits"":3}",variable,"{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}",298.15,True,,55.6,True
10.1016/j.jct.2009.11.013#d5#p1#r1,10.1016/j.jct.2009.11.013#d5#p1,10.1016/j.jct.2009.11.013.json,5,1,1,"InChI=1S/C4H4OS/c5-4-2-1-3-6-4/h1-2H,3H2",NMSLUAZZTFUUFZ-UHFFFAOYSA-N,2(5H)-thiophenone,C4H4OS,10.1016/j.jct.2009.11.013,2010,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Calvet microcalorimetry,56,"{""nPropValue"":56,""CombinedUncertainty"":{""nCombExpandUncertValue"":2.4,""nCombUncertAssessNum"":1},""nPropDigits"":2,""nPropNumber"":1}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":298.15}",298.15,True,,56,True
10.1016/j.jct.2010.03.021#d1#p1#r1,10.1016/j.jct.2010.03.021#d1#p1,10.1016/j.jct.2010.03.021.json,1,1,1,InChI=1S/C10H8N2O2/c13-12(14)10-6-2-1-5-9(10)11-7-3-4-8-11/h1-8H,UQNRTIQURQZGKL-UHFFFAOYSA-N,1-(2-nitrophenyl)pyrrole,C10H8N2O2,10.1016/j.jct.2010.03.021,2010,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Clausius-Clapeyron Equation,101.3,"{""nPropDigits"":4,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.8},""nPropValue"":101.3}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":298.15}",298.15,False,,101.3,False
10.1016/j.jct.2010.03.021#d2#p1#r1,10.1016/j.jct.2010.03.021#d2#p1,10.1016/j.jct.2010.03.021.json,2,1,1,InChI=1S/C10H8N2O2/c13-12(14)10-6-2-1-5-9(10)11-7-3-4-8-11/h1-8H,UQNRTIQURQZGKL-UHFFFAOYSA-N,1-(2-nitrophenyl)pyrrole,C10H8N2O2,10.1016/j.jct.2010.03.021,2010,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Clausius-Clapeyron Equation,100.4,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.8},""nPropValue"":100.4,""nPropNumber"":1,""nPropDigits"":4}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":316.16}",316.16,False,,100.4,False
10.1016/j.jct.2010.03.021#d4#p1#r1,10.1016/j.jct.2010.03.021#d4#p1,10.1016/j.jct.2010.03.021.json,4,1,1,InChI=1S/C10H8N2O2/c13-12(14)10-5-3-9(4-6-10)11-7-1-2-8-11/h1-8H,PWCFKNYSCGRNRW-UHFFFAOYSA-N,1-(4-nitrophenyl)pyrrole,C10H8N2O2,10.1016/j.jct.2010.03.021,2010,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Clausius-Clapeyron Equation,109.6,"{""nPropDigits"":4,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.8,""nCombUncertAssessNum"":1},""nPropValue"":109.6}",variable,"{""nVarValue"":355.13,""nVarNumber"":1,""nVarDigits"":5}",355.13,False,,109.6,False
10.1016/j.jct.2010.03.021#d5#p1#r1,10.1016/j.jct.2010.03.021#d5#p1,10.1016/j.jct.2010.03.021.json,5,1,1,InChI=1S/C10H8N2O2/c13-12(14)10-5-3-9(4-6-10)11-7-1-2-8-11/h1-8H,PWCFKNYSCGRNRW-UHFFFAOYSA-N,1-(4-nitrophenyl)pyrrole,C10H8N2O2,10.1016/j.jct.2010.03.021,2010,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Ebulliometric method (Recirculating still),112.4,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.9,""nCombUncertAssessNum"":1},""nPropValue"":112.4,""nPropDigits"":4,""nPropNumber"":1}",variable,"{""nVarValue"":298.15,""nVarNumber"":1,""nVarDigits"":5}",298.15,False,,112.4,False
10.1016/j.jct.2010.04.007#d1#p1#r1,10.1016/j.jct.2010.04.007#d1#p1,10.1016/j.jct.2010.04.007.json,1,1,1,"InChI=1S/C11H12O/c12-11-8-4-6-9-5-2-1-3-7-10(9)11/h1,3,5,7H,2,4,6,8H2",BGWYGFPEBUJQFM-UHFFFAOYSA-N,1-benzosuberone,C11H12O,10.1016/j.jct.2010.04.007,2010,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",Static calorimetry,69,"{""nPropNumber"":1,""nPropDigits"":2,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":1.7},""nPropValue"":69}",variable,"{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}",298.15,True,,69,True
10.1016/j.jct.2010.04.027#d1#p1#r1,10.1016/j.jct.2010.04.027#d1#p1,10.1016/j.jct.2010.04.027.json,1,1,1,"InChI=1S/C14H10O/c15-14-12-7-3-1-5-10(12)9-11-6-2-4-8-13(11)14/h1-8H,9H2",RJGDLRCDCYRQOQ-UHFFFAOYSA-N,9(10H)-anthracenone,C14H10O,10.1016/j.jct.2010.04.027,2010,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Static calorimetry,106.7,"{""nPropNumber"":1,""nPropDigits"":4,""nPropValue"":106.7,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":3.6}}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":298.15}",298.15,False,,106.7,True
10.1016/j.jct.2010.04.027#d2#p1#r1,10.1016/j.jct.2010.04.027#d2#p1,10.1016/j.jct.2010.04.027.json,2,1,1,"InChI=1S/C13H10O/c1-3-7-12-10(5-1)9-11-6-2-4-8-13(11)14-12/h1-8H,9H2",GJCOSYZMQJWQCA-UHFFFAOYSA-N,10H-9-oxaanthracene,C13H10O,10.1016/j.jct.2010.04.027,2010,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Static calorimetry,92,"{""nPropDigits"":2,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":2.2},""nPropValue"":92}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":298.15}",298.15,False,,92,True
10.1016/j.jct.2010.09.005#d1#p1#r1,10.1016/j.jct.2010.09.005#d1#p1,10.1016/j.jct.2010.09.005.json,1,1,1,"InChI=1S/C8H6Cl2O/c1-5(11)7-4-6(9)2-3-8(7)10/h2-4H,1H3",CYNFEPKQDJHIMV-UHFFFAOYSA-N,"2',5'-dichloroacetophenone",C8H6Cl2O,10.1016/j.jct.2010.09.005,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",vacuum sublimation,66.3,"{""nPropValue"":66.3,""CombinedUncertainty"":{""nCombExpandUncertValue"":3,""nCombUncertAssessNum"":1},""nPropDigits"":3,""nPropNumber"":1}",variable,"{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}",298.15,True,,66.3,False
10.1016/j.jct.2010.09.005#d2#p1#r1,10.1016/j.jct.2010.09.005#d2#p1,10.1016/j.jct.2010.09.005.json,2,1,1,"InChI=1S/C8H6Cl2O/c1-5(11)7-3-2-6(9)4-8(7)10/h2-4H,1H3",XMCRWEBERCXJCH-UHFFFAOYSA-N,"2',4'-dichloroacetophenone",C8H6Cl2O,10.1016/j.jct.2010.09.005,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",vacuum sublimation,63.6,"{""nPropDigits"":3,""nPropNumber"":1,""nPropValue"":63.6,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":2.8}}",variable,"{""nVarValue"":298.15,""nVarNumber"":1,""nVarDigits"":5}",298.15,False,,63.6,False
10.1016/j.jct.2010.09.005#d3#p1#r1,10.1016/j.jct.2010.09.005#d3#p1,10.1016/j.jct.2010.09.005.json,3,1,1,"InChI=1S/C8H6Cl2O/c1-5(11)6-2-3-7(9)8(10)4-6/h2-4H,1H3",WBPAOUHWPONFEQ-UHFFFAOYSA-N,"3',4'-dichloroacetophenone",C8H6Cl2O,10.1016/j.jct.2010.09.005,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",vacuum sublimation,90.8,"{""nPropValue"":90.8,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":3.2},""nPropNumber"":1,""nPropDigits"":3}",variable,"{""nVarValue"":298.15,""nVarNumber"":1,""nVarDigits"":5}",298.15,False,,90.8,False
10.1016/j.jct.2010.11.005#d1#p1#r1,10.1016/j.jct.2010.11.005#d1#p1,10.1016/j.jct.2010.11.005.json,1,1,1,InChI=1S/C13H9NO3/c15-13(10-4-2-1-3-5-10)11-6-8-12(9-7-11)14(16)17/h1-9H,ZYMCBJWUWHHVRX-UHFFFAOYSA-N,4-nitrobenzophenone,C13H9NO3,10.1016/j.jct.2010.11.005,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Calvet microcalorimetry,122.3,"{""nPropValue"":122.3,""CombinedUncertainty"":{""nCombExpandUncertValue"":5.4,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":4}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":298.15}",298.15,False,,122.3,True
10.1016/j.jct.2010.11.005#d4#p1#r1,10.1016/j.jct.2010.11.005#d4#p1,10.1016/j.jct.2010.11.005.json,4,1,1,InChI=1S/C13H9NO3/c15-13(10-5-2-1-3-6-10)11-7-4-8-12(9-11)14(16)17/h1-9H,MFYLRNKOXORIPK-UHFFFAOYSA-N,3-nitrobenzophenone,C13H9NO3,10.1016/j.jct.2010.11.005,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Calvet microcalorimetry,123.3,"{""nPropValue"":123.3,""CombinedUncertainty"":{""nCombExpandUncertValue"":4.8,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":4}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":298.15}",298.15,False,,123.3,True
10.1016/j.jct.2010.11.005#d7#p1#r1,10.1016/j.jct.2010.11.005#d7#p1,10.1016/j.jct.2010.11.005.json,7,1,1,InChI=1S/C13H8N2O5/c16-13(9-3-1-5-11(7-9)14(17)18)10-4-2-6-12(8-10)15(19)20/h1-8H,BSDKBWGNIJMCID-UHFFFAOYSA-N,"3,3'-dinitrobenzophenone",C13H8N2O5,10.1016/j.jct.2010.11.005,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Calvet microcalorimetry,147.4,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":7.8,""nCombUncertAssessNum"":1},""nPropValue"":147.4,""nPropDigits"":4,""nPropNumber"":1}",variable,"{""nVarValue"":298.15,""nVarNumber"":1,""nVarDigits"":5}",298.15,False,,147.4,True
10.1016/j.jct.2011.01.006#d1#p1#r1,10.1016/j.jct.2011.01.006#d1#p1,10.1016/j.jct.2011.01.006.json,1,1,1,"InChI=1S/C8H7NO3/c1-6(10)7-3-2-4-8(5-7)9(11)12/h2-5H,1H3",ARKIFHPFTHVKDT-UHFFFAOYSA-N,1-(3-nitrophenyl)ethanone,C8H7NO3,10.1016/j.jct.2011.01.006,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Ebulliometric method (Recirculating still),99.1,"{""nPropNumber"":1,""nPropDigits"":3,""nPropValue"":99.1,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.9,""nCombUncertAssessNum"":1}}",variable,"{""nVarValue"":298.15,""nVarNumber"":1,""nVarDigits"":5}",298.15,False,,99.1,False
10.1016/j.jct.2011.01.006#d3#p1#r1,10.1016/j.jct.2011.01.006#d3#p1,10.1016/j.jct.2011.01.006.json,3,1,1,"InChI=1S/C8H7NO3/c1-6(10)7-2-4-8(5-3-7)9(11)12/h2-5H,1H3",YQYGPGKTNQNXMH-UHFFFAOYSA-N,1-(4-nitrophenyl)ethanone,C8H7NO3,10.1016/j.jct.2011.01.006,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Ebulliometric method (Recirculating still),97,"{""nPropDigits"":2,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":1.1},""nPropValue"":97}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":298.15}",298.15,False,,97,False
10.1016/j.jct.2011.02.011#d2#p1#r1,10.1016/j.jct.2011.02.011#d2#p1,10.1016/j.jct.2011.02.011.json,2,1,1,InChI=1S/C10H8N2O2/c13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)14/h1-8H,FERMVCULDZOVOJ-UHFFFAOYSA-N,"2,2'-bipyridine-N,N'-dioxide",C10H8N2O2,10.1016/j.jct.2011.02.011,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Derived by Second law,120.47,"{""nPropNumber"":1,""nPropDigits"":5,""CombinedUncertainty"":{""nCombExpandUncertValue"":4.26,""nCombUncertAssessNum"":1},""nPropValue"":120.47}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":420.7}",420.7,False,,120.47,False
10.1016/j.jct.2011.02.011#d2#p1#r2,10.1016/j.jct.2011.02.011#d2#p1,10.1016/j.jct.2011.02.011.json,2,1,2,InChI=1S/C10H8N2O2/c13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)14/h1-8H,FERMVCULDZOVOJ-UHFFFAOYSA-N,"2,2'-bipyridine-N,N'-dioxide",C10H8N2O2,10.1016/j.jct.2011.02.011,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Derived by Second law,120.53,"{""nPropDigits"":5,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":6.98},""nPropValue"":120.53}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":427.7}",427.7,False,,120.53,False
10.1016/j.jct.2011.02.011#d2#p1#r3,10.1016/j.jct.2011.02.011#d2#p1,10.1016/j.jct.2011.02.011.json,2,1,3,InChI=1S/C10H8N2O2/c13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)14/h1-8H,FERMVCULDZOVOJ-UHFFFAOYSA-N,"2,2'-bipyridine-N,N'-dioxide",C10H8N2O2,10.1016/j.jct.2011.02.011,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Derived by Second law,118.53,"{""nPropNumber"":1,""nPropDigits"":5,""nPropValue"":118.53,""CombinedUncertainty"":{""nCombExpandUncertValue"":5.46,""nCombUncertAssessNum"":1}}",variable,"{""nVarValue"":420.2,""nVarNumber"":1,""nVarDigits"":4}",420.2,False,,118.53,False
10.1016/j.jct.2011.02.011#d2#p1#r4,10.1016/j.jct.2011.02.011#d2#p1,10.1016/j.jct.2011.02.011.json,2,1,4,InChI=1S/C10H8N2O2/c13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)14/h1-8H,FERMVCULDZOVOJ-UHFFFAOYSA-N,"2,2'-bipyridine-N,N'-dioxide",C10H8N2O2,10.1016/j.jct.2011.02.011,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Derived by Second law,119.87,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":9.06},""nPropValue"":119.87,""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":441.2}",441.2,False,,119.87,False
10.1016/j.jct.2011.02.011#d2#p1#r5,10.1016/j.jct.2011.02.011#d2#p1,10.1016/j.jct.2011.02.011.json,2,1,5,InChI=1S/C10H8N2O2/c13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)14/h1-8H,FERMVCULDZOVOJ-UHFFFAOYSA-N,"2,2'-bipyridine-N,N'-dioxide",C10H8N2O2,10.1016/j.jct.2011.02.011,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Derived by Second law,116.62,"{""nPropNumber"":1,""nPropDigits"":5,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":4.45},""nPropValue"":116.62}",variable,"{""nVarValue"":441.7,""nVarDigits"":4,""nVarNumber"":1}",441.7,False,,116.62,False
10.1016/j.jct.2011.02.011#d2#p1#r6,10.1016/j.jct.2011.02.011#d2#p1,10.1016/j.jct.2011.02.011.json,2,1,6,InChI=1S/C10H8N2O2/c13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)14/h1-8H,FERMVCULDZOVOJ-UHFFFAOYSA-N,"2,2'-bipyridine-N,N'-dioxide",C10H8N2O2,10.1016/j.jct.2011.02.011,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Derived by Second law,122.33,"{""nPropValue"":122.33,""CombinedUncertainty"":{""nCombExpandUncertValue"":4.22,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":433.2}",433.2,False,,122.33,False
10.1016/j.jct.2011.02.021#d1#p1#r1,10.1016/j.jct.2011.02.021#d1#p1,10.1016/j.jct.2011.02.021.json,1,1,1,"InChI=1S/C7H8O2/c1-5-3-7(8)4-6(2)9-5/h3-4H,1-2H3",VSYFZULSKMFUJJ-UHFFFAOYSA-N,"2,6-dimethyl-.gamma.-pyrone",C7H8O2,10.1016/j.jct.2011.02.021,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",drop microcalorimetry,86.8,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":3},""nPropValue"":86.8,""nPropNumber"":1,""nPropDigits"":3}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":298.15}",298.15,False,,86.8,True
10.1016/j.jct.2011.02.021#d2#p1#r1,10.1016/j.jct.2011.02.021#d2#p1,10.1016/j.jct.2011.02.021.json,2,1,1,"InChI=1S/C7H8O3/c1-2-6-7(9)5(8)3-4-10-6/h3-4,9H,2H2,1H3",YIKYNHJUKRTCJL-UHFFFAOYSA-N,2-ethyl-3-hydroxy-4H-pyran-4-one,C7H8O3,10.1016/j.jct.2011.02.021,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",drop microcalorimetry,91.4,"{""nPropNumber"":1,""nPropDigits"":3,""CombinedUncertainty"":{""nCombExpandUncertValue"":4,""nCombUncertAssessNum"":1},""nPropValue"":91.4}",variable,"{""nVarValue"":298.15,""nVarNumber"":1,""nVarDigits"":5}",298.15,False,,91.4,True
10.1016/j.jct.2011.03.013#d1#p1#r1,10.1016/j.jct.2011.03.013#d1#p1,10.1016/j.jct.2011.03.013.json,1,1,1,InChI=1S/C11H7N/c12-8-10-6-3-5-9-4-1-2-7-11(9)10/h1-7H,YJMNOKOLADGBKA-UHFFFAOYSA-N,1-cyanonaphthalene,C11H7N,10.1016/j.jct.2011.03.013,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Derived by Second law,88.6,"{""nPropDigits"":3,""nPropNumber"":1,""nPropValue"":88.6,""CombinedUncertainty"":{""nCombExpandUncertValue"":1.7,""nCombUncertAssessNum"":1}}",variable,"{""nVarValue"":298.13,""nVarDigits"":5,""nVarNumber"":1}",298.13,False,,88.6,False
10.1016/j.jct.2011.03.013#d5#p1#r1,10.1016/j.jct.2011.03.013#d5#p1,10.1016/j.jct.2011.03.013.json,5,1,1,InChI=1S/C11H7N/c12-8-9-5-6-10-3-1-2-4-11(10)7-9/h1-7H,AZKDTTQQTKDXLH-UHFFFAOYSA-N,2-naphthalenecarbonitrile,C11H7N,10.1016/j.jct.2011.03.013,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Derived by Second law,91.8,"{""nPropNumber"":1,""nPropDigits"":3,""CombinedUncertainty"":{""nCombExpandUncertValue"":1.6,""nCombUncertAssessNum"":1},""nPropValue"":91.8}",variable,"{""nVarValue"":306.14,""nVarDigits"":5,""nVarNumber"":1}",306.14,False,,91.8,False
10.1016/j.jct.2011.04.015#d3#p1#r1,10.1016/j.jct.2011.04.015#d3#p1,10.1016/j.jct.2011.04.015.json,3,1,1,"InChI=1S/C9H6O3/c10-7-3-1-6-2-4-9(11)12-8(6)5-7/h1-5,10H",ORHBXUUXSCNDEV-UHFFFAOYSA-N,7-hydroxy-2H-chromen-2-one,C9H6O3,10.1016/j.jct.2011.04.015,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Static calorimetry,133.6,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":3,""nCombUncertAssessNum"":1},""nPropValue"":133.6,""nPropNumber"":1,""nPropDigits"":4}",variable,"{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}",298.15,False,,133.6,True
10.1016/j.jct.2011.04.022#d1#p1#r1,10.1016/j.jct.2011.04.022#d1#p1,10.1016/j.jct.2011.04.022.json,1,1,1,"InChI=1S/C10H10N2/c11-9-5-1-2-6-10(9)12-7-3-4-8-12/h1-8H,11H2",GDMZHPUPLWQIBD-UHFFFAOYSA-N,1-(2-aminophenyl)pyrrole,C10H10N2,10.1016/j.jct.2011.04.022,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Crystal,"[""Crystal"",""Gas""]",Second Law analysis of vapor pressure data,98.8,"{""nPropNumber"":1,""nPropDigits"":3,""nPropValue"":98.8,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.8}}",variable,"{""nVarValue"":298.15,""nVarNumber"":1,""nVarDigits"":5}",298.15,False,,98.8,False
10.1016/j.jct.2011.05.028#d1#p1#r1,10.1016/j.jct.2011.05.028#d1#p1,10.1016/j.jct.2011.05.028.json,1,1,1,"InChI=1S/C4H9N3O/c1-2-8-4-3-6-7-5/h2-4H2,1H3",UFQQYZYHTUVNDA-UHFFFAOYSA-N,(azidoethoxy)ethane,C4H9N3O,10.1016/j.jct.2011.05.028,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",derived form transpriration measurements,46.6,"{""nPropValue"":46.6,""CombinedUncertainty"":{""nCombExpandUncertValue"":3.2,""nCombUncertAssessNum"":1},""nPropDigits"":3,""nPropNumber"":1}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":298.15}",298.15,True,,46.6,False
10.1016/j.jct.2011.05.028#d3#p1#r1,10.1016/j.jct.2011.05.028#d3#p1,10.1016/j.jct.2011.05.028.json,3,1,1,"InChI=1S/C2H5N3O/c3-5-4-1-2-6/h6H,1-2H2",BSULWPSUVMOMAN-UHFFFAOYSA-N,2-azidoethanol,C2H5N3O,10.1016/j.jct.2011.05.028,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",derived from transpriration measurements,62.2,"{""nPropValue"":62.2,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":1.6},""nPropNumber"":1,""nPropDigits"":3}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":298.15}",298.15,True,,62.2,False
10.1016/j.jct.2011.05.028#d5#p1#r1,10.1016/j.jct.2011.05.028#d5#p1,10.1016/j.jct.2011.05.028.json,5,1,1,"InChI=1S/C4H7N3O2/c1-2-9-4(8)3-6-7-5/h2-3H2,1H3",HVJJYOAPXBPQQV-UHFFFAOYSA-N,ethyl azidoacetate,C4H7N3O2,10.1016/j.jct.2011.05.028,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",derived from transpriration measurements,56.3,"{""nPropValue"":56.3,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":2.8},""nPropNumber"":1,""nPropDigits"":3}",variable,"{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}",298.15,True,,56.3,False
10.1016/j.jct.2011.05.028#d7#p1#r1,10.1016/j.jct.2011.05.028#d7#p1,10.1016/j.jct.2011.05.028.json,7,1,1,InChI=1S/C2H2N4/c3-1-2-5-6-4/h2H2,SOUAUNWBTJIQRT-UHFFFAOYSA-N,2-azidoacetonitrile,C2H2N4,10.1016/j.jct.2011.05.028,2011,"Molar enthalpy of vaporization or sublimation, kJ/mol",Liquid,"[""Liquid"",""Gas""]",derived from transpriration measurements,52.6,"{""nPropNumber"":1,""nPropDigits"":3,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.8,""nCombUncertAssessNum"":1},""nPropValue"":52.6}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":298.15}",298.15,True,,52.6,False
