record_id,csv_line_1based,source_row_index,inchi,name,H_reported_kJ_mol,T_reported_K,H_corrected_298_kJ_mol,method,source_reference_codes,notes,reported_experimental_T_range,deviation_reported,original_row_json,C_candidate,source_verification_status,measurement_vs_reference_T_status,same_identity_T_H_method_reference_count,has_primary_pressure_match
rdr250199#csvline4429,4429,4427,"InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3",3-pentanol,46.7,357.0,47.453784399035015,EB,['2010CEN/VRB'],,"[342.0, 388.0]",,"{"""":""4427"",""Vap_temp_H"":""0.753784399035009"",""formula"":""C5H12O"",""name"":""3-pentanol"",""Hvap_298"":""47.453784399035015"",""Cp_liq"":""214.7"",""Cp_sol"":""158.7"",""Cp_vap"":""136.635"",""Deviation"":"""",""Enthalpy"":""46.7"",""InChI"":""InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3"",""Method"":""EB"",""Notes"":"""",""Reference"":""['2010CEN/VRB']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""2326.04"",""Temp. range (K)"":""[342.0, 388.0]"",""Tm (K)"":""357.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4430,4430,4428,"InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3",3-pentanol,53.2,298.0,53.2,EB,"['1988PES/SHV', '2001KUL/VER']",,,0.1,"{"""":""4428"",""Vap_temp_H"":""0.0"",""formula"":""C5H12O"",""name"":""3-pentanol"",""Hvap_298"":""53.2"",""Cp_liq"":""214.7"",""Cp_sol"":""158.7"",""Cp_vap"":""136.635"",""Deviation"":""0.1"",""Enthalpy"":""53.2"",""InChI"":""InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3"",""Method"":""EB"",""Notes"":"""",""Reference"":""['1988PES/SHV', '2001KUL/VER']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""2326.04"",""Temp. range (K)"":"""",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,unresolved,1,True
rdr250199#csvline4431,4431,4429,"InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3",3-pentanol,59.9,260.0,58.762587125581796,A,['1987STE/MAL'],,"[245.0, 390.0]",,"{"""":""4429"",""Vap_temp_H"":""-1.137412874418204"",""formula"":""C5H12O"",""name"":""3-pentanol"",""Hvap_298"":""58.762587125581796"",""Cp_liq"":""214.7"",""Cp_sol"":""158.7"",""Cp_vap"":""136.635"",""Deviation"":"""",""Enthalpy"":""59.9"",""InChI"":""InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""2326.04"",""Temp. range (K)"":""[245.0, 390.0]"",""Tm (K)"":""260.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4432,4432,4430,"InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3",3-pentanol,49.6,332.0,50.18036208667603,,['1984SAC/MAR'],,"[317.0, 389.0]",,"{"""":""4430"",""Vap_temp_H"":""0.5803620866760273"",""formula"":""C5H12O"",""name"":""3-pentanol"",""Hvap_298"":""50.18036208667603"",""Cp_liq"":""214.7"",""Cp_sol"":""158.7"",""Cp_vap"":""136.635"",""Deviation"":"""",""Enthalpy"":""49.6"",""InChI"":""InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1984SAC/MAR']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""2326.04"",""Temp. range (K)"":""[317.0, 389.0]"",""Tm (K)"":""332.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4433,4433,4431,"InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3",3-pentanol,53.6,294.0,53.50494094792272,,['1975CAB/CON2'],,"[279.0, 318.0]",,"{"""":""4431"",""Vap_temp_H"":""-0.09505905207728327"",""formula"":""C5H12O"",""name"":""3-pentanol"",""Hvap_298"":""53.50494094792272"",""Cp_liq"":""214.7"",""Cp_sol"":""158.7"",""Cp_vap"":""136.635"",""Deviation"":"""",""Enthalpy"":""53.6"",""InChI"":""InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1975CAB/CON2']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""2326.04"",""Temp. range (K)"":""[279.0, 318.0]"",""Tm (K)"":""294.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4434,4434,4432,"InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3",3-pentanol,50.2,319.0,50.60607297481164,,['1973WIL/ZWO'],,"[294.0, 389.0]",,"{"""":""4432"",""Vap_temp_H"":""0.40607297481163895"",""formula"":""C5H12O"",""name"":""3-pentanol"",""Hvap_298"":""50.60607297481164"",""Cp_liq"":""214.7"",""Cp_sol"":""158.7"",""Cp_vap"":""136.635"",""Deviation"":"""",""Enthalpy"":""50.2"",""InChI"":""InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1973WIL/ZWO']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""2326.04"",""Temp. range (K)"":""[294.0, 389.0]"",""Tm (K)"":""319.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4435,4435,4433,"InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3",3-pentanol,52.9,298.0,52.9,C,['1963MCC/LAI'],,,,"{"""":""4433"",""Vap_temp_H"":""0.0"",""formula"":""C5H12O"",""name"":""3-pentanol"",""Hvap_298"":""52.9"",""Cp_liq"":""214.7"",""Cp_sol"":""158.7"",""Cp_vap"":""136.635"",""Deviation"":"""",""Enthalpy"":""52.9"",""InChI"":""InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3"",""Method"":""C"",""Notes"":"""",""Reference"":""['1963MCC/LAI']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""2326.04"",""Temp. range (K)"":"""",""Tm (K)"":""298.0""}",True,not_primary_paper_verified,unresolved,1,True
rdr250199#csvline4436,4436,4434,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",2-methyl-1-butanol,49.9,360.0,50.952355569122105,EB,['2010CEN/VRB'],,"[345.0, 401.0]",,"{"""":""4434"",""Vap_temp_H"":""1.0523555691221098"",""formula"":""C5H12O"",""name"":""2-methyl-1-butanol"",""Hvap_298"":""50.952355569122105"",""Cp_liq"":""214.7"",""Cp_sol"":""158.7"",""Cp_vap"":""136.635"",""Deviation"":"""",""Enthalpy"":""49.9"",""InChI"":""InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3"",""Method"":""EB"",""Notes"":"""",""Reference"":""['2010CEN/VRB']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1061.59"",""Temp. range (K)"":""[345.0, 401.0]"",""Tm (K)"":""360.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4437,4437,4435,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",2-methyl-1-butanol,51.2,345.0,52.12416219138789,,['1994AUC/BUR'],,"[330.0, 405.0]",,"{"""":""4435"",""Vap_temp_H"":""0.9241621913878877"",""formula"":""C5H12O"",""name"":""2-methyl-1-butanol"",""Hvap_298"":""52.12416219138789"",""Cp_liq"":""214.7"",""Cp_sol"":""158.7"",""Cp_vap"":""136.635"",""Deviation"":"""",""Enthalpy"":""51.2"",""InChI"":""InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1994AUC/BUR']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1061.59"",""Temp. range (K)"":""[330.0, 405.0]"",""Tm (K)"":""345.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4438,4438,4436,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",2-methyl-1-butanol,49.8,353.0,50.802391432651675,A,['1987STE/MAL'],,"[338.0, 402.0]",,"{"""":""4436"",""Vap_temp_H"":""1.0023914326516747"",""formula"":""C5H12O"",""name"":""2-methyl-1-butanol"",""Hvap_298"":""50.802391432651675"",""Cp_liq"":""214.7"",""Cp_sol"":""158.7"",""Cp_vap"":""136.635"",""Deviation"":"""",""Enthalpy"":""49.8"",""InChI"":""InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1061.59"",""Temp. range (K)"":""[338.0, 402.0]"",""Tm (K)"":""353.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4439,4439,4437,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",2-methyl-1-butanol,53.9,332.0,54.64851778615844,A,['1987STE/MAL'],,"[317.0, 403.0]",,"{"""":""4437"",""Vap_temp_H"":""0.748517786158442"",""formula"":""C5H12O"",""name"":""2-methyl-1-butanol"",""Hvap_298"":""54.64851778615844"",""Cp_liq"":""214.7"",""Cp_sol"":""158.7"",""Cp_vap"":""136.635"",""Deviation"":"""",""Enthalpy"":""53.9"",""InChI"":""InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1061.59"",""Temp. range (K)"":""[317.0, 403.0]"",""Tm (K)"":""332.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4440,4440,4438,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",2-methyl-1-butanol,58.5,264.0,57.32270169833903,A,"['1987STE/MAL', '1979THO/MEA']",,"[249.0, 319.0]",,"{"""":""4438"",""Vap_temp_H"":""-1.177298301660966"",""formula"":""C5H12O"",""name"":""2-methyl-1-butanol"",""Hvap_298"":""57.32270169833903"",""Cp_liq"":""214.7"",""Cp_sol"":""158.7"",""Cp_vap"":""136.635"",""Deviation"":"""",""Enthalpy"":""58.5"",""InChI"":""InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL', '1979THO/MEA']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1061.59"",""Temp. range (K)"":""[249.0, 319.0]"",""Tm (K)"":""264.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4441,4441,4439,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",2-methyl-1-butanol,56.1,322.0,56.67210778424476,,['1973WIL/ZWO'],,"[307.0, 403.0]",,"{"""":""4439"",""Vap_temp_H"":""0.5721077842447553"",""formula"":""C5H12O"",""name"":""2-methyl-1-butanol"",""Hvap_298"":""56.67210778424476"",""Cp_liq"":""214.7"",""Cp_sol"":""158.7"",""Cp_vap"":""136.635"",""Deviation"":"""",""Enthalpy"":""56.1"",""InChI"":""InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1973WIL/ZWO']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1061.59"",""Temp. range (K)"":""[307.0, 403.0]"",""Tm (K)"":""322.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4442,4442,4440,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",2-methyl-1-butanol,54.1,298.0,54.1,C,['1963MCC/LAI'],,,,"{"""":""4440"",""Vap_temp_H"":""0.0"",""formula"":""C5H12O"",""name"":""2-methyl-1-butanol"",""Hvap_298"":""54.1"",""Cp_liq"":""214.7"",""Cp_sol"":""158.7"",""Cp_vap"":""136.635"",""Deviation"":"""",""Enthalpy"":""54.1"",""InChI"":""InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3"",""Method"":""C"",""Notes"":"""",""Reference"":""['1963MCC/LAI']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1061.59"",""Temp. range (K)"":"""",""Tm (K)"":""298.0""}",True,not_primary_paper_verified,unresolved,1,True
rdr250199#csvline4443,4443,4441,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",2-methyl-1-butanol,43.4,317.0,43.87031407823786,,"['1957EAS/HAR', '1984BOU/FRI']",,"[302.0, 410.0]",,"{"""":""4441"",""Vap_temp_H"":""0.4703140782378612"",""formula"":""C5H12O"",""name"":""2-methyl-1-butanol"",""Hvap_298"":""43.87031407823786"",""Cp_liq"":""214.7"",""Cp_sol"":""158.7"",""Cp_vap"":""136.635"",""Deviation"":"""",""Enthalpy"":""43.4"",""InChI"":""InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1957EAS/HAR', '1984BOU/FRI']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1061.59"",""Temp. range (K)"":""[302.0, 410.0]"",""Tm (K)"":""317.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4444,4444,4442,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",2-methyl-1-butanol,56.7,313.0,57.082317487601465,,"['1984BOU/FRI', '1935BUT/RAM']",,"[298.0, 393.0]",,"{"""":""4442"",""Vap_temp_H"":""0.382317487601459"",""formula"":""C5H12O"",""name"":""2-methyl-1-butanol"",""Hvap_298"":""57.082317487601465"",""Cp_liq"":""214.7"",""Cp_sol"":""158.7"",""Cp_vap"":""136.635"",""Deviation"":"""",""Enthalpy"":""56.7"",""InChI"":""InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1984BOU/FRI', '1935BUT/RAM']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1061.59"",""Temp. range (K)"":""[298.0, 393.0]"",""Tm (K)"":""313.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4445,4445,4443,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",2-methyl-2-butanol,44.0,351.0,44.50418163583707,,['2012LAA/ZAI'],,"[336.0, 375.0]",,"{"""":""4443"",""Vap_temp_H"":""0.5041816358370728"",""formula"":""C5H12O"",""name"":""2-methyl-2-butanol"",""Hvap_298"":""44.50418163583707"",""Cp_liq"":""209.3"",""Cp_sol"":""154.5"",""Cp_vap"":""132.225"",""Deviation"":"""",""Enthalpy"":""44.0"",""InChI"":""InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3"",""Method"":"""",""Notes"":"""",""Reference"":""['2012LAA/ZAI']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1098.91"",""Temp. range (K)"":""[336.0, 375.0]"",""Tm (K)"":""351.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4446,4446,4444,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",2-methyl-2-butanol,44.4,350.0,44.90400666057624,EB,['2010CEN/VRB'],,"[335.0, 375.0]",,"{"""":""4444"",""Vap_temp_H"":""0.5040066605762439"",""formula"":""C5H12O"",""name"":""2-methyl-2-butanol"",""Hvap_298"":""44.90400666057624"",""Cp_liq"":""209.3"",""Cp_sol"":""154.5"",""Cp_vap"":""132.225"",""Deviation"":"""",""Enthalpy"":""44.4"",""InChI"":""InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3"",""Method"":""EB"",""Notes"":"""",""Reference"":""['2010CEN/VRB']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1098.91"",""Temp. range (K)"":""[335.0, 375.0]"",""Tm (K)"":""350.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4447,4447,4445,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",2-methyl-2-butanol,51.2,318.0,51.510222731714904,EB,['2009GIE/KOS'],,"[303.0, 373.0]",,"{"""":""4445"",""Vap_temp_H"":""0.3102227317148989"",""formula"":""C5H12O"",""name"":""2-methyl-2-butanol"",""Hvap_298"":""51.510222731714904"",""Cp_liq"":""209.3"",""Cp_sol"":""154.5"",""Cp_vap"":""132.225"",""Deviation"":"""",""Enthalpy"":""51.2"",""InChI"":""InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3"",""Method"":""EB"",""Notes"":"""",""Reference"":""['2009GIE/KOS']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1098.91"",""Temp. range (K)"":""[303.0, 373.0]"",""Tm (K)"":""318.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4448,4448,4446,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",2-methyl-2-butanol,51.5,298.0,51.5,GS,['2001KUL/VER'],,"[274.0, 306.0]",0.3,"{"""":""4446"",""Vap_temp_H"":""0.0"",""formula"":""C5H12O"",""name"":""2-methyl-2-butanol"",""Hvap_298"":""51.5"",""Cp_liq"":""209.3"",""Cp_sol"":""154.5"",""Cp_vap"":""132.225"",""Deviation"":""0.3"",""Enthalpy"":""51.5"",""InChI"":""InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3"",""Method"":""GS"",""Notes"":"""",""Reference"":""['2001KUL/VER']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1098.91"",""Temp. range (K)"":""[274.0, 306.0]"",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4449,4449,4447,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",2-methyl-2-butanol,50.5,298.0,50.5,CGC,['1995CHI/HOS'],,"[323.0, 373.0]",,"{"""":""4447"",""Vap_temp_H"":""0.0"",""formula"":""C5H12O"",""name"":""2-methyl-2-butanol"",""Hvap_298"":""50.5"",""Cp_liq"":""209.3"",""Cp_sol"":""154.5"",""Cp_vap"":""132.225"",""Deviation"":"""",""Enthalpy"":""50.5"",""InChI"":""InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3"",""Method"":""CGC"",""Notes"":"""",""Reference"":""['1995CHI/HOS']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1098.91"",""Temp. range (K)"":""[323.0, 373.0]"",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,reported_T_outside_listed_range_review_correction,1,True
rdr250199#csvline4450,4450,4448,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",2-methyl-2-butanol,47.3,323.0,47.66481873194285,,['1994AUC/BUR'],,"[308.0, 375.0]",,"{"""":""4448"",""Vap_temp_H"":""0.3648187319428544"",""formula"":""C5H12O"",""name"":""2-methyl-2-butanol"",""Hvap_298"":""47.66481873194285"",""Cp_liq"":""209.3"",""Cp_sol"":""154.5"",""Cp_vap"":""132.225"",""Deviation"":"""",""Enthalpy"":""47.3"",""InChI"":""InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3"",""Method"":"""",""Notes"":"""",""Reference"":""['1994AUC/BUR']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1098.91"",""Temp. range (K)"":""[308.0, 375.0]"",""Tm (K)"":""323.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4451,4451,4449,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",2-methyl-2-butanol,50.2,298.0,50.2,EB,"['1988PES/SHV', '2001KUL/VER']",,,0.3,"{"""":""4449"",""Vap_temp_H"":""0.0"",""formula"":""C5H12O"",""name"":""2-methyl-2-butanol"",""Hvap_298"":""50.2"",""Cp_liq"":""209.3"",""Cp_sol"":""154.5"",""Cp_vap"":""132.225"",""Deviation"":""0.3"",""Enthalpy"":""50.2"",""InChI"":""InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3"",""Method"":""EB"",""Notes"":"""",""Reference"":""['1988PES/SHV', '2001KUL/VER']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1098.91"",""Temp. range (K)"":"""",""Tm (K)"":""298.0""}",False,not_primary_paper_verified,unresolved,1,True
rdr250199#csvline4452,4452,4450,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",2-methyl-2-butanol,49.0,295.0,48.94066184681946,A,['1987STE/MAL'],,"[280.0, 375.0]",,"{"""":""4450"",""Vap_temp_H"":""-0.05933815318054103"",""formula"":""C5H12O"",""name"":""2-methyl-2-butanol"",""Hvap_298"":""48.94066184681946"",""Cp_liq"":""209.3"",""Cp_sol"":""154.5"",""Cp_vap"":""132.225"",""Deviation"":"""",""Enthalpy"":""49.0"",""InChI"":""InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1098.91"",""Temp. range (K)"":""[280.0, 375.0]"",""Tm (K)"":""295.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4453,4453,4451,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",2-methyl-2-butanol,45.8,338.0,46.27432151208935,A,['1987STE/MAL'],,"[323.0, 376.0]",,"{"""":""4451"",""Vap_temp_H"":""0.4743215120893538"",""formula"":""C5H12O"",""name"":""2-methyl-2-butanol"",""Hvap_298"":""46.27432151208935"",""Cp_liq"":""209.3"",""Cp_sol"":""154.5"",""Cp_vap"":""132.225"",""Deviation"":"""",""Enthalpy"":""45.8"",""InChI"":""InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3"",""Method"":""A"",""Notes"":"""",""Reference"":""['1987STE/MAL']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1098.91"",""Temp. range (K)"":""[323.0, 376.0]"",""Tm (K)"":""338.0""}",False,not_primary_paper_verified,reported_T_inside_listed_range,1,True
rdr250199#csvline4454,4454,4452,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",2-methyl-2-butanol,50.1,298.0,50.1,C,['1985MAJ/SVO2'],,,0.2,"{"""":""4452"",""Vap_temp_H"":""0.0"",""formula"":""C5H12O"",""name"":""2-methyl-2-butanol"",""Hvap_298"":""50.1"",""Cp_liq"":""209.3"",""Cp_sol"":""154.5"",""Cp_vap"":""132.225"",""Deviation"":""0.2"",""Enthalpy"":""50.1"",""InChI"":""InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3"",""Method"":""C"",""Notes"":"""",""Reference"":""['1985MAJ/SVO2']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1098.91"",""Temp. range (K)"":"""",""Tm (K)"":""298.0""}",True,not_primary_paper_verified,unresolved,1,True
rdr250199#csvline4455,4455,4453,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",2-methyl-2-butanol,48.4,313.0,48.64649383014631,C,['1985MAJ/SVO2'],,,0.2,"{"""":""4453"",""Vap_temp_H"":""0.24649383014631532"",""formula"":""C5H12O"",""name"":""2-methyl-2-butanol"",""Hvap_298"":""48.64649383014631"",""Cp_liq"":""209.3"",""Cp_sol"":""154.5"",""Cp_vap"":""132.225"",""Deviation"":""0.2"",""Enthalpy"":""48.4"",""InChI"":""InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3"",""Method"":""C"",""Notes"":"""",""Reference"":""['1985MAJ/SVO2']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1098.91"",""Temp. range (K)"":"""",""Tm (K)"":""313.0""}",True,not_primary_paper_verified,unresolved,1,True
rdr250199#csvline4456,4456,4454,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",2-methyl-2-butanol,46.4,328.0,46.810332990580655,C,['1985MAJ/SVO2'],,,0.2,"{"""":""4454"",""Vap_temp_H"":""0.4103329905806543"",""formula"":""C5H12O"",""name"":""2-methyl-2-butanol"",""Hvap_298"":""46.810332990580655"",""Cp_liq"":""209.3"",""Cp_sol"":""154.5"",""Cp_vap"":""132.225"",""Deviation"":""0.2"",""Enthalpy"":""46.4"",""InChI"":""InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3"",""Method"":""C"",""Notes"":"""",""Reference"":""['1985MAJ/SVO2']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1098.91"",""Temp. range (K)"":"""",""Tm (K)"":""328.0""}",True,not_primary_paper_verified,unresolved,1,True
rdr250199#csvline4457,4457,4455,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",2-methyl-2-butanol,44.2,343.0,44.69289867070002,C,['1985MAJ/SVO2'],,,0.1,"{"""":""4455"",""Vap_temp_H"":""0.49289867070001403"",""formula"":""C5H12O"",""name"":""2-methyl-2-butanol"",""Hvap_298"":""44.69289867070002"",""Cp_liq"":""209.3"",""Cp_sol"":""154.5"",""Cp_vap"":""132.225"",""Deviation"":""0.1"",""Enthalpy"":""44.2"",""InChI"":""InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3"",""Method"":""C"",""Notes"":"""",""Reference"":""['1985MAJ/SVO2']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1098.91"",""Temp. range (K)"":"""",""Tm (K)"":""343.0""}",True,not_primary_paper_verified,unresolved,1,True
rdr250199#csvline4458,4458,4456,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",2-methyl-2-butanol,42.0,358.0,42.49558132065065,C,['1985MAJ/SVO2'],,,0.1,"{"""":""4456"",""Vap_temp_H"":""0.49558132065064875"",""formula"":""C5H12O"",""name"":""2-methyl-2-butanol"",""Hvap_298"":""42.49558132065065"",""Cp_liq"":""209.3"",""Cp_sol"":""154.5"",""Cp_vap"":""132.225"",""Deviation"":""0.1"",""Enthalpy"":""42.0"",""InChI"":""InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3"",""Method"":""C"",""Notes"":"""",""Reference"":""['1985MAJ/SVO2']"",""T_high"":""5000.0"",""T_low"":""100.0"",""T_mid"":""1098.91"",""Temp. range (K)"":"""",""Tm (K)"":""358.0""}",True,not_primary_paper_verified,unresolved,1,True
