molecule_id,inchi,source_name,source_inchikeys_json,rdkit_version,canonical_isomeric_smiles,rdkit_inchi,inchikey,connectivity_key,formula,fragments,net_formal_charge,contains_charged_atoms,radical_electrons,potential_stereo_count,unspecified_stereo_count,carboxylic_acid,exclusion_reasons,structure_eligible,physical_sample_identity_verified,component_id,split,has_calorimetry_candidate,has_cold_episode,pressure_rows_deduplicated,enthalpy_certified_count
mol_54cbf32556ed4d04,InChI=1S/C6H5Cl2OP/c7-10(8)9-6-4-2-1-3-5-6/h1-5H,phenyl phosphorodichloridite,"[""LXHWDUISRBUGRA-UHFFFAOYSA-N""]",2025.09.6,ClP(Cl)Oc1ccccc1,InChI=1S/C6H5Cl2OP/c7-10(8)9-6-4-2-1-3-5-6/h1-5H,LXHWDUISRBUGRA-UHFFFAOYSA-N,LXHWDUISRBUGRA,C6H5Cl2OP,1,0,False,0,0,0,False,,True,False,grp_54cbf32556ed4d04,test,False,True,15,0
mol_54f775b9989c3033,"InChI=1S/C20H42/c1-3-5-7-9-11-13-15-17-19-20-18-16-14-12-10-8-6-4-2/h3-20H2,1-2H3",eicosane,"[""CBFCDTFDPHXCNY-UHFFFAOYSA-N""]",2025.09.6,CCCCCCCCCCCCCCCCCCCC,"InChI=1S/C20H42/c1-3-5-7-9-11-13-15-17-19-20-18-16-14-12-10-8-6-4-2/h3-20H2,1-2H3",CBFCDTFDPHXCNY-UHFFFAOYSA-N,CBFCDTFDPHXCNY,C20H42,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,False,1,0
mol_55b6d752028fb5df,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,cyclohexanone,"[""JHIVVAPYMSGYDF-UHFFFAOYSA-N""]",2025.09.6,O=C1CCCCC1,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,JHIVVAPYMSGYDF-UHFFFAOYSA-N,JHIVVAPYMSGYDF,C6H10O,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,12,0
mol_561fcf8433aaed32,"InChI=1S/C10H10N2/c11-8-5-1-3-7-4-2-6-9(12)10(7)8/h1-6H,11-12H2","1,8-diaminonaphthalene","[""YFOOEYJGMMJJLS-UHFFFAOYSA-N""]",2025.09.6,Nc1cccc2cccc(N)c12,"InChI=1S/C10H10N2/c11-8-5-1-3-7-4-2-6-9(12)10(7)8/h1-6H,11-12H2",YFOOEYJGMMJJLS-UHFFFAOYSA-N,YFOOEYJGMMJJLS,C10H10N2,1,0,False,0,0,0,False,,True,False,grp_81cd87be3fde4550,test,False,True,12,0
mol_57ae3fd1e1d200c6,"InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2",glycerol,"[""PEDCQBHIVMGVHV-UHFFFAOYSA-N""]",2025.09.6,OCC(O)CO,"InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2",PEDCQBHIVMGVHV-UHFFFAOYSA-N,PEDCQBHIVMGVHV,C3H8O3,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,True,115,0
mol_5810135448f6321f,"InChI=1S/C8H16O2/c1-2-3-4-5-6-7-10-8-9/h8H,2-7H2,1H3",heptyl methanoate,"[""XEAMDSXSXYAICO-UHFFFAOYSA-N""]",2025.09.6,CCCCCCCOC=O,"InChI=1S/C8H16O2/c1-2-3-4-5-6-7-10-8-9/h8H,2-7H2,1H3",XEAMDSXSXYAICO-UHFFFAOYSA-N,XEAMDSXSXYAICO,C8H16O2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,16,0
mol_581ae09a60a3f350,"InChI=1S/C7H13N/c1-2-3-4-5-6-7-8/h2-6H2,1H3",heptanenitrile,"[""SDAXRHHPNYTELL-UHFFFAOYSA-N""]",2025.09.6,CCCCCCC#N,"InChI=1S/C7H13N/c1-2-3-4-5-6-7-8/h2-6H2,1H3",SDAXRHHPNYTELL-UHFFFAOYSA-N,SDAXRHHPNYTELL,C7H13N,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,23,0
mol_582f643aeadf8be3,"InChI=1S/C6H5ClO/c7-5-1-3-6(8)4-2-5/h1-4,8H",4-chlorophenol,"[""WXNZTHHGJRFXKQ-UHFFFAOYSA-N""]",2025.09.6,Oc1ccc(Cl)cc1,"InChI=1S/C6H5ClO/c7-5-1-3-6(8)4-2-5/h1-4,8H",WXNZTHHGJRFXKQ-UHFFFAOYSA-N,WXNZTHHGJRFXKQ,C6H5ClO,1,0,False,0,0,0,False,,True,False,grp_5085cd785cc4c7f4,test,False,True,41,0
mol_583617cfddce87a5,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",hex-1-ene,"[""LIKMAJRDDDTEIG-UHFFFAOYSA-N""]",2025.09.6,C=CCCCC,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",LIKMAJRDDDTEIG-UHFFFAOYSA-N,LIKMAJRDDDTEIG,C6H12,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,False,11,0
mol_58541feb3e3ef432,"InChI=1S/C10H19N/c1-2-3-4-5-6-7-8-9-10-11/h2-9H2,1H3",1-decanenitrile,"[""HBZDPWBWBJMYRY-UHFFFAOYSA-N""]",2025.09.6,CCCCCCCCCC#N,"InChI=1S/C10H19N/c1-2-3-4-5-6-7-8-9-10-11/h2-9H2,1H3",HBZDPWBWBJMYRY-UHFFFAOYSA-N,HBZDPWBWBJMYRY,C10H19N,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,12,0
mol_58b895da863521d5,"InChI=1S/C8H6ClNO/c9-5-8-10-6-3-1-2-4-7(6)11-8/h1-4H,5H2","2-(chloromethyl)-1,3-benzoxazole","[""ANRDUCQCZKLSGF-UHFFFAOYSA-N""]",2025.09.6,ClCc1nc2ccccc2o1,"InChI=1S/C8H6ClNO/c9-5-8-10-6-3-1-2-4-7(6)11-8/h1-4H,5H2",ANRDUCQCZKLSGF-UHFFFAOYSA-N,ANRDUCQCZKLSGF,C8H6ClNO,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,23,0
mol_58c591d9024d1c78,"InChI=1S/C11H24/c1-3-5-7-9-11-10-8-6-4-2/h3-11H2,1-2H3",undecane,"[""RSJKGSCJYJTIGS-UHFFFAOYSA-N""]",2025.09.6,CCCCCCCCCCC,"InChI=1S/C11H24/c1-3-5-7-9-11-10-8-6-4-2/h3-11H2,1-2H3",RSJKGSCJYJTIGS-UHFFFAOYSA-N,RSJKGSCJYJTIGS,C11H24,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,1,0
mol_595c30aafafcc9d0,"InChI=1S/C10H13BrO/c1-8(2)7-12-10-5-3-4-9(11)6-10/h3-6,8H,7H2,1-2H3",1-bromo-3-isobutoxybenzene,"[""QTAHPJXZROQDCU-UHFFFAOYSA-N""]",2025.09.6,CC(C)COc1cccc(Br)c1,"InChI=1S/C10H13BrO/c1-8(2)7-12-10-5-3-4-9(11)6-10/h3-6,8H,7H2,1-2H3",QTAHPJXZROQDCU-UHFFFAOYSA-N,QTAHPJXZROQDCU,C10H13BrO,1,0,False,0,0,0,False,,True,False,grp_01b36fcba0323968,validation,False,True,14,0
mol_59bf6cf18de458e3,"InChI=1S/C10H18/c1-2-6-9(5-1)10-7-3-4-8-10/h9-10H,1-8H2","1,1'-bicyclopentyl","[""MAWOHFOSAIXURX-UHFFFAOYSA-N""]",2025.09.6,C1CCC(C2CCCC2)C1,"InChI=1S/C10H18/c1-2-6-9(5-1)10-7-3-4-8-10/h9-10H,1-8H2",MAWOHFOSAIXURX-UHFFFAOYSA-N,MAWOHFOSAIXURX,C10H18,1,0,False,0,0,0,False,,True,False,grp_59bf6cf18de458e3,test,False,False,8,0
mol_5a16c79c0cd15799,"InChI=1S/C11H20O4/c1-10(2,3)14-8(12)7-9(13)15-11(4,5)6/h7H2,1-6H3","bis(1,1-dimethylethyl) propanedioate","[""CLPHAYNBNTVRDI-UHFFFAOYSA-N""]",2025.09.6,CC(C)(C)OC(=O)CC(=O)OC(C)(C)C,"InChI=1S/C11H20O4/c1-10(2,3)14-8(12)7-9(13)15-11(4,5)6/h7H2,1-6H3",CLPHAYNBNTVRDI-UHFFFAOYSA-N,CLPHAYNBNTVRDI,C11H20O4,1,0,False,0,0,0,False,,True,False,grp_642c5927dec37b59,validation,False,True,21,0
mol_5a4aa50dd3cafc66,InChI=1S/C6H5Cl/c7-6-4-2-1-3-5-6/h1-5H,chlorobenzene,"[""MVPPADPHJFYWMZ-UHFFFAOYSA-N""]",2025.09.6,Clc1ccccc1,InChI=1S/C6H5Cl/c7-6-4-2-1-3-5-6/h1-5H,MVPPADPHJFYWMZ-UHFFFAOYSA-N,MVPPADPHJFYWMZ,C6H5Cl,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,True,14,0
mol_5acfd4736e755185,"InChI=1S/C7H14O2/c1-3-5-6-9-7(8)4-2/h3-6H2,1-2H3",butyl propanoate,"[""BTMVHUNTONAYDX-UHFFFAOYSA-N""]",2025.09.6,CCCCOC(=O)CC,"InChI=1S/C7H14O2/c1-3-5-6-9-7(8)4-2/h3-6H2,1-2H3",BTMVHUNTONAYDX-UHFFFAOYSA-N,BTMVHUNTONAYDX,C7H14O2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,5,0
mol_5b654c20d8dff507,"InChI=1S/C10H12O/c1-3-4-9-5-7-10(11-2)8-6-9/h3,5-8H,1,4H2,2H3",1-allyl-4-methoxybenzene,"[""ZFMSMUAANRJZFM-UHFFFAOYSA-N""]",2025.09.6,C=CCc1ccc(OC)cc1,"InChI=1S/C10H12O/c1-3-4-9-5-7-10(11-2)8-6-9/h3,5-8H,1,4H2,2H3",ZFMSMUAANRJZFM-UHFFFAOYSA-N,ZFMSMUAANRJZFM,C10H12O,1,0,False,0,0,0,False,,True,False,grp_a2fcc12936d735c8,train,False,True,10,0
mol_5c8f28893ba20c7a,"InChI=1S/C5H8N2/c1-2-7-5-3-4-6-7/h3-5H,2H2,1H3",1-ethylpyrazole,"[""FLNMQGISZVYIIK-UHFFFAOYSA-N""]",2025.09.6,CCn1cccn1,"InChI=1S/C5H8N2/c1-2-7-5-3-4-6-7/h3-5H,2H2,1H3",FLNMQGISZVYIIK-UHFFFAOYSA-N,FLNMQGISZVYIIK,C5H8N2,1,0,False,0,0,0,False,,True,False,grp_5ed1239f1de5ca2c,validation,True,True,18,0
mol_5c9fb1beda5bb985,"InChI=1S/C6H10/c1-3-5-6-4-2/h3-4H2,1-2H3",3-hexyne,"[""DQQNMIPXXNPGCV-UHFFFAOYSA-N""]",2025.09.6,CCC#CCC,"InChI=1S/C6H10/c1-3-5-6-4-2/h3-4H2,1-2H3",DQQNMIPXXNPGCV-UHFFFAOYSA-N,DQQNMIPXXNPGCV,C6H10,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,6,0
mol_5d62b18b4ab74a9a,"InChI=1S/C8H7N/c1-7-4-2-3-5-8(7)6-9/h2-5H,1H3",2-methylbenzonitrile,"[""NWPNXBQSRGKSJB-UHFFFAOYSA-N""]",2025.09.6,Cc1ccccc1C#N,"InChI=1S/C8H7N/c1-7-4-2-3-5-8(7)6-9/h2-5H,1H3",NWPNXBQSRGKSJB-UHFFFAOYSA-N,NWPNXBQSRGKSJB,C8H7N,1,0,False,0,0,0,False,,True,False,grp_756fd67e09bf04a3,validation,False,True,18,0
mol_5d8d53a98b10e7f5,"InChI=1S/C8H20Si/c1-7(2,3)9-8(4,5)6/h9H2,1-6H3",di-tert-butylsilane,"[""ZLKSBZCITVUTSN-UHFFFAOYSA-N""]",2025.09.6,CC(C)(C)[SiH2]C(C)(C)C,"InChI=1S/C8H20Si/c1-7(2,3)9-8(4,5)6/h9H2,1-6H3",ZLKSBZCITVUTSN-UHFFFAOYSA-N,ZLKSBZCITVUTSN,C8H20Si,1,0,False,0,0,0,False,,True,False,grp_5d8d53a98b10e7f5,validation,False,True,40,0
mol_5dbb586fa38c6136,"InChI=1S/C5H9N/c1-2-3-4-5-6/h2-4H2,1H3",pentanenitrile,"[""RFFFKMOABOFIDF-UHFFFAOYSA-N""]",2025.09.6,CCCCC#N,"InChI=1S/C5H9N/c1-2-3-4-5-6/h2-4H2,1H3",RFFFKMOABOFIDF-UHFFFAOYSA-N,RFFFKMOABOFIDF,C5H9N,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,4,0
mol_5e0efb61904c3869,"InChI=1S/C7H16O/c1-5-7(3,4)8-6-2/h5-6H2,1-4H3","1,1-dimethylpropyl ethyl ether","[""KFRVYYGHSPLXSZ-UHFFFAOYSA-N""]",2025.09.6,CCOC(C)(C)CC,"InChI=1S/C7H16O/c1-5-7(3,4)8-6-2/h5-6H2,1-4H3",KFRVYYGHSPLXSZ-UHFFFAOYSA-N,KFRVYYGHSPLXSZ,C7H16O,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,14,0
mol_5e1a76b3fc001a63,"InChI=1S/C13H26O2/c1-3-4-5-6-7-8-9-10-11-12-13(14)15-2/h3-12H2,1-2H3",methyl dodecanoate,"[""UQDUPQYQJKYHQI-UHFFFAOYSA-N""]",2025.09.6,CCCCCCCCCCCC(=O)OC,"InChI=1S/C13H26O2/c1-3-4-5-6-7-8-9-10-11-12-13(14)15-2/h3-12H2,1-2H3",UQDUPQYQJKYHQI-UHFFFAOYSA-N,UQDUPQYQJKYHQI,C13H26O2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,True,56,0
mol_5fa3d4f920d98423,"InChI=1S/C5H10O/c6-5-3-1-2-4-5/h5-6H,1-4H2",cyclopentanol,"[""XCIXKGXIYUWCLL-UHFFFAOYSA-N""]",2025.09.6,OC1CCCC1,"InChI=1S/C5H10O/c6-5-3-1-2-4-5/h5-6H,1-4H2",XCIXKGXIYUWCLL-UHFFFAOYSA-N,XCIXKGXIYUWCLL,C5H10O,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,True,13,0
mol_5fdb3f96e8ca0576,"InChI=1S/C6H3F11O/c7-2(8,1-18)3(9,10)4(11,12)5(13,14)6(15,16)17/h18H,1H2","2,2,3,3,4,4,5,5,6,6,6-undecafluorohexan-1-ol","[""QZFZPVVDBGXQTB-UHFFFAOYSA-N""]",2025.09.6,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6H3F11O/c7-2(8,1-18)3(9,10)4(11,12)5(13,14)6(15,16)17/h18H,1H2",QZFZPVVDBGXQTB-UHFFFAOYSA-N,QZFZPVVDBGXQTB,C6H3F11O,1,0,False,0,0,0,False,,True,False,grp_9dc3cc34781e7516,train,False,True,11,0
mol_5feb1fde294beccb,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",cyclohexanol,"[""HPXRVTGHNJAIIH-UHFFFAOYSA-N""]",2025.09.6,OC1CCCCC1,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",HPXRVTGHNJAIIH-UHFFFAOYSA-N,HPXRVTGHNJAIIH,C6H12O,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,20,0
mol_60a1aefe4aec9d39,InChI=1S/C6H4Cl2/c7-5-3-1-2-4-6(5)8/h1-4H,"1,2-dichlorobenzene","[""RFFLAFLAYFXFSW-UHFFFAOYSA-N""]",2025.09.6,Clc1ccccc1Cl,InChI=1S/C6H4Cl2/c7-5-3-1-2-4-6(5)8/h1-4H,RFFLAFLAYFXFSW-UHFFFAOYSA-N,RFFLAFLAYFXFSW,C6H4Cl2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,3,0
mol_6164d1ee39a4a3b0,"InChI=1S/C3H5NO/c4-2-1-3-5/h5H,1,3H2",3-hydroxypropanenitrile,"[""WSGYTJNNHPZFKR-UHFFFAOYSA-N""]",2025.09.6,N#CCCO,"InChI=1S/C3H5NO/c4-2-1-3-5/h5H,1,3H2",WSGYTJNNHPZFKR-UHFFFAOYSA-N,WSGYTJNNHPZFKR,C3H5NO,1,0,False,0,0,0,False,,True,False,grp_6164d1ee39a4a3b0,test,False,True,24,0
mol_6175878e18979484,"InChI=1S/C8H17N/c1-2-4-6-8-9-7-5-3-1/h9H,1-8H2",octamethylenimine,"[""NRHDCQLCSOWVTF-UHFFFAOYSA-N""]",2025.09.6,C1CCCCNCCC1,"InChI=1S/C8H17N/c1-2-4-6-8-9-7-5-3-1/h9H,1-8H2",NRHDCQLCSOWVTF-UHFFFAOYSA-N,NRHDCQLCSOWVTF,C8H17N,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,11,0
mol_61b46555e0b3cc39,"InChI=1S/C16H18/c1-16(2,3)15-11-7-10-14(12-15)13-8-5-4-6-9-13/h4-12H,1-3H3","3-(1,1-dimethylethyl)-1,1'-biphenyl","[""GBGBXUYACWXKPV-UHFFFAOYSA-N""]",2025.09.6,CC(C)(C)c1cccc(-c2ccccc2)c1,"InChI=1S/C16H18/c1-16(2,3)15-11-7-10-14(12-15)13-8-5-4-6-9-13/h4-12H,1-3H3",GBGBXUYACWXKPV-UHFFFAOYSA-N,GBGBXUYACWXKPV,C16H18,1,0,False,0,0,0,False,,True,False,grp_9a6e5ce866866615,validation,False,True,21,0
mol_61d64dd5b35cfdac,"InChI=1S/C10H22O/c1-7-11-10(5,6)8-9(2,3)4/h7-8H2,1-6H3","ethyl 1,1,3,3-tetramethylbutyl ether","[""JGPJRBWLBUGAQN-UHFFFAOYSA-N""]",2025.09.6,CCOC(C)(C)CC(C)(C)C,"InChI=1S/C10H22O/c1-7-11-10(5,6)8-9(2,3)4/h7-8H2,1-6H3",JGPJRBWLBUGAQN-UHFFFAOYSA-N,JGPJRBWLBUGAQN,C10H22O,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,False,10,0
mol_61fcafdd88a47b4b,InChI=1S/C6H16N2/c7-5-3-1-2-4-6-8/h1-8H2,"1,6-hexanediamine","[""NAQMVNRVTILPCV-UHFFFAOYSA-N""]",2025.09.6,NCCCCCCN,InChI=1S/C6H16N2/c7-5-3-1-2-4-6-8/h1-8H2,NAQMVNRVTILPCV-UHFFFAOYSA-N,NAQMVNRVTILPCV,C6H16N2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,30,0
mol_62811f5ff2999e78,"InChI=1S/C6H8S/c1-2-6-4-3-5-7-6/h3-5H,2H2,1H3",2-ethylthiophene,"[""JCCCMAAJYSNBPR-UHFFFAOYSA-N""]",2025.09.6,CCc1cccs1,"InChI=1S/C6H8S/c1-2-6-4-3-5-7-6/h3-5H,2H2,1H3",JCCCMAAJYSNBPR-UHFFFAOYSA-N,JCCCMAAJYSNBPR,C6H8S,1,0,False,0,0,0,False,,True,False,grp_32a9c229f3f94fad,validation,True,True,17,0
mol_62b1e6f80fd72085,InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H,pyridine,"[""JUJWROOIHBZHMG-UHFFFAOYSA-N""]",2025.09.6,c1ccncc1,InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H,JUJWROOIHBZHMG-UHFFFAOYSA-N,JUJWROOIHBZHMG,C5H5N,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,19,0
mol_638d35e8475c0c14,"InChI=1S/C4H11NO/c1-6-4-2-3-5/h2-5H2,1H3",.gamma.-methoxypropylamine,"[""FAXDZWQIWUSWJH-UHFFFAOYSA-N""]",2025.09.6,COCCCN,"InChI=1S/C4H11NO/c1-6-4-2-3-5/h2-5H2,1H3",FAXDZWQIWUSWJH-UHFFFAOYSA-N,FAXDZWQIWUSWJH,C4H11NO,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,13,0
mol_63bef98299ee7018,"InChI=1S/C11H15BrO/c1-8(2)7-13-11-5-4-9(3)6-10(11)12/h4-6,8H,7H2,1-3H3",2-bromo-1-isobutoxy-4-methylbenzene,"[""YVHDBWCXOLXDDD-UHFFFAOYSA-N""]",2025.09.6,Cc1ccc(OCC(C)C)c(Br)c1,"InChI=1S/C11H15BrO/c1-8(2)7-13-11-5-4-9(3)6-10(11)12/h4-6,8H,7H2,1-3H3",YVHDBWCXOLXDDD-UHFFFAOYSA-N,YVHDBWCXOLXDDD,C11H15BrO,1,0,False,0,0,0,False,,True,False,grp_01b36fcba0323968,validation,False,False,23,0
mol_649ec05a23e0b398,"InChI=1S/C8H20O3Si/c1-5-9-12(8-4,10-6-2)11-7-3/h5-8H2,1-4H3",ethyltriethoxysilane,"[""DENFJSAFJTVPJR-UHFFFAOYSA-N""]",2025.09.6,CCO[Si](CC)(OCC)OCC,"InChI=1S/C8H20O3Si/c1-5-9-12(8-4,10-6-2)11-7-3/h5-8H2,1-4H3",DENFJSAFJTVPJR-UHFFFAOYSA-N,DENFJSAFJTVPJR,C8H20O3Si,1,0,False,0,0,0,False,,True,False,grp_649ec05a23e0b398,train,False,True,36,0
mol_64e5f8dfe16d9044,"InChI=1S/C10H22O3/c1-2-3-4-5-7-12-9-10-13-8-6-11/h11H,2-10H2,1H3",2-(2-hexyloxyethoxy)ethanol,"[""GZMAAYIALGURDQ-UHFFFAOYSA-N""]",2025.09.6,CCCCCCOCCOCCO,"InChI=1S/C10H22O3/c1-2-3-4-5-7-12-9-10-13-8-6-11/h11H,2-10H2,1H3",GZMAAYIALGURDQ-UHFFFAOYSA-N,GZMAAYIALGURDQ,C10H22O3,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,18,0
mol_653d9692caede90e,"InChI=1S/C4H9NO2/c1-4(2,3)5(6)7/h1-3H3",2-methyl-2-nitropropane,"[""AIMREYQYBFBEGQ-UHFFFAOYSA-N""]",2025.09.6,CC(C)(C)[N+](=O)[O-],"InChI=1S/C4H9NO2/c1-4(2,3)5(6)7/h1-3H3",AIMREYQYBFBEGQ-UHFFFAOYSA-N,AIMREYQYBFBEGQ,C4H9NO2,1,0,True,0,0,0,False,,True,False,grp_9c9b18c6b3311f2d,train,True,False,10,0
mol_6543f20ed164282a,"InChI=1S/C2H7O3P/c1-4-6(3)5-2/h6H,1-2H3",dimethyl phosphonate,"[""HZCDANOFLILNSA-UHFFFAOYSA-N""]",2025.09.6,CO[PH](=O)OC,"InChI=1S/C2H7O3P/c1-4-6(3)5-2/h6H,1-2H3",HZCDANOFLILNSA-UHFFFAOYSA-N,HZCDANOFLILNSA,C2H7O3P,1,0,False,0,0,0,False,,True,False,grp_3abf997ae3f38d6c,validation,False,True,14,0
mol_6558cfbdd9a3dcad,"InChI=1S/C15H16/c1-12(2)14-9-6-10-15(11-14)13-7-4-3-5-8-13/h3-12H,1-2H3","3-(1-Methylethyl)-1,1'-biphenyl","[""LIWRTHVZRZXVFX-UHFFFAOYSA-N""]",2025.09.6,CC(C)c1cccc(-c2ccccc2)c1,"InChI=1S/C15H16/c1-12(2)14-9-6-10-15(11-14)13-7-4-3-5-8-13/h3-12H,1-2H3",LIWRTHVZRZXVFX-UHFFFAOYSA-N,LIWRTHVZRZXVFX,C15H16,1,0,False,0,0,0,False,,True,False,grp_9a6e5ce866866615,validation,True,True,51,0
mol_65ae1b74f9e2ab1d,"InChI=1S/C6H4Cl2O/c7-4-1-2-6(9)5(8)3-4/h1-3,9H","2,4-dichlorophenol","[""HFZWRUODUSTPEG-UHFFFAOYSA-N""]",2025.09.6,Oc1ccc(Cl)cc1Cl,"InChI=1S/C6H4Cl2O/c7-4-1-2-6(9)5(8)3-4/h1-3,9H",HFZWRUODUSTPEG-UHFFFAOYSA-N,HFZWRUODUSTPEG,C6H4Cl2O,1,0,False,0,0,0,False,,True,False,grp_5085cd785cc4c7f4,test,False,False,10,0
mol_65b0a8e37b1d0b65,"InChI=1S/C16H18/c1-16(2,3)15-11-9-14(10-12-15)13-7-5-4-6-8-13/h4-12H,1-3H3","4-(1,1-dimethylethyl)-1,1'-biphenyl","[""CDOYZTOFTGTGBC-UHFFFAOYSA-N""]",2025.09.6,CC(C)(C)c1ccc(-c2ccccc2)cc1,"InChI=1S/C16H18/c1-16(2,3)15-11-9-14(10-12-15)13-7-5-4-6-8-13/h4-12H,1-3H3",CDOYZTOFTGTGBC-UHFFFAOYSA-N,CDOYZTOFTGTGBC,C16H18,1,0,False,0,0,0,False,,True,False,grp_9a6e5ce866866615,validation,True,True,34,0
mol_65b637e94cd66c7e,"InChI=1S/C10H18O2/c1-2-6-10(11)12-9-7-4-3-5-8-9/h9H,2-8H2,1H3",cyclohexyl butanoate,"[""VZHUBBUZNIULNM-UHFFFAOYSA-N""]",2025.09.6,CCCC(=O)OC1CCCCC1,"InChI=1S/C10H18O2/c1-2-6-10(11)12-9-7-4-3-5-8-9/h9H,2-8H2,1H3",VZHUBBUZNIULNM-UHFFFAOYSA-N,VZHUBBUZNIULNM,C10H18O2,1,0,False,0,0,0,False,,True,False,grp_69e3066d23c835df,test,True,True,29,0
mol_662ae51843e31097,"InChI=1S/C4H8O3/c1-3-7-4(5)6-2/h3H2,1-2H3",ethyl methyl carbonate,"[""JBTWLSYIZRCDFO-UHFFFAOYSA-N""]",2025.09.6,CCOC(=O)OC,"InChI=1S/C4H8O3/c1-3-7-4(5)6-2/h3H2,1-2H3",JBTWLSYIZRCDFO-UHFFFAOYSA-N,JBTWLSYIZRCDFO,C4H8O3,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,13,0
mol_670136e04246f1d5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",butan-1-ol,"[""LRHPLDYGYMQRHN-UHFFFAOYSA-N""]",2025.09.6,CCCCO,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",LRHPLDYGYMQRHN-UHFFFAOYSA-N,LRHPLDYGYMQRHN,C4H10O,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,True,64,0
mol_67658075c3dea3a6,"InChI=1S/C3H9O3P/c1-5-7(3,4)6-2/h1-3H3",dimethyl methanephosphonate,"[""VONWDASPFIQPDY-UHFFFAOYSA-N""]",2025.09.6,COP(C)(=O)OC,"InChI=1S/C3H9O3P/c1-5-7(3,4)6-2/h1-3H3",VONWDASPFIQPDY-UHFFFAOYSA-N,VONWDASPFIQPDY,C3H9O3P,1,0,False,0,0,0,False,,True,False,grp_3abf997ae3f38d6c,validation,False,True,9,0
mol_680d2c2ef877ca4d,"InChI=1S/C7H9N/c1-8-7-5-3-2-4-6-7/h2-6,8H,1H3",N-methylaniline,"[""AFBPFSWMIHJQDM-UHFFFAOYSA-N""]",2025.09.6,CNc1ccccc1,"InChI=1S/C7H9N/c1-8-7-5-3-2-4-6-7/h2-6,8H,1H3",AFBPFSWMIHJQDM-UHFFFAOYSA-N,AFBPFSWMIHJQDM,C7H9N,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,3,0
mol_687236a9b155a7d6,"InChI=1S/C5H6S/c1-5-2-3-6-4-5/h2-4H,1H3",3-methylthiophene,"[""QENGPZGAWFQWCZ-UHFFFAOYSA-N""]",2025.09.6,Cc1ccsc1,"InChI=1S/C5H6S/c1-5-2-3-6-4-5/h2-4H,1H3",QENGPZGAWFQWCZ-UHFFFAOYSA-N,QENGPZGAWFQWCZ,C5H6S,1,0,False,0,0,0,False,,True,False,grp_687236a9b155a7d6,train,False,False,1,0
