molecule_a,molecule_b,kind,key,similarity
mol_f5b1d62bafd7f460,mol_6a1b88d7d4729d66,same_pressure_DOI,10.1021/acs.jced.7b00119,
mol_2e302d909c9e5e5c,mol_538c4f0d7c4ce97e,same_pressure_DOI,10.1021/acs.jced.7b00236,
mol_2e302d909c9e5e5c,mol_b44b37c017007981,same_pressure_DOI,10.1021/acs.jced.7b00236,
mol_2e302d909c9e5e5c,mol_d395bc83f11503fd,same_pressure_DOI,10.1021/acs.jced.7b00236,
mol_2e302d909c9e5e5c,mol_8328a6e934e84481,same_pressure_DOI,10.1021/acs.jced.7b00295,
mol_241178e06777b8f6,mol_3e1f0455f3d45ffd,same_pressure_DOI,10.1021/acs.jced.7b00344,
mol_942daac293e911e8,mol_fa6014b0e97e2afc,same_pressure_DOI,10.1021/acs.jced.7b00574,
mol_942daac293e911e8,mol_4581eaef241767fe,same_pressure_DOI,10.1021/acs.jced.7b00574,
mol_942daac293e911e8,mol_a39fe39f3d910b4e,same_pressure_DOI,10.1021/acs.jced.7b00574,
mol_08c55f7701cab54c,mol_b44b37c017007981,same_pressure_DOI,10.1021/acs.jced.7b00599,
mol_b9cfbb8959e61e2d,mol_efba6971b29362ed,same_pressure_DOI,10.1021/acs.jced.7b00827,
mol_a3ab0bd2d4d80422,mol_3fd637a4d667fe51,same_pressure_DOI,10.1021/acs.jced.7b00875,
mol_b4b87befe28d84ce,mol_83a135e5c50b66c1,same_pressure_DOI,10.1021/acs.jced.7b00892,
mol_77bbf943053f2531,mol_7663493163cbdca1,same_pressure_DOI,10.1021/acs.jced.7b01091,
mol_77bbf943053f2531,mol_953db3858ca974a4,same_pressure_DOI,10.1021/acs.jced.7b01091,
mol_77bbf943053f2531,mol_ce86a4b54495b02c,same_pressure_DOI,10.1021/acs.jced.7b01091,
mol_327f3d3474e55905,mol_7bd3eb1878fd3045,same_pressure_DOI,10.1021/acs.jced.7b01128,
mol_b4b87befe28d84ce,mol_a3ec1070c8366fe2,same_pressure_DOI,10.1021/acs.jced.8b00005,
mol_3590edb9884753b9,mol_7ff2a8a99ea3e83d,same_pressure_DOI,10.1021/acs.jced.8b00054,
mol_a3ab0bd2d4d80422,mol_7a77950532c8e700,same_pressure_DOI,10.1021/acs.jced.8b00125,
mol_a3ab0bd2d4d80422,mol_e983a25bd52a944d,same_pressure_DOI,10.1021/acs.jced.8b00125,
mol_a3ab0bd2d4d80422,mol_256a0ea2592048b0,same_pressure_DOI,10.1021/acs.jced.8b00125,
mol_a3ab0bd2d4d80422,mol_538c4f0d7c4ce97e,same_pressure_DOI,10.1021/acs.jced.8b00125,
mol_a3ab0bd2d4d80422,mol_03247da988422eaf,same_pressure_DOI,10.1021/acs.jced.8b00125,
mol_42c6f7b242941e8c,mol_62811f5ff2999e78,same_pressure_DOI,10.1021/acs.jced.8b00153,
mol_8b6a2383c538f690,mol_435971c8aa9ce0da,same_pressure_DOI,10.1021/acs.jced.8b00552,
mol_5dbb586fa38c6136,mol_60a1aefe4aec9d39,same_pressure_DOI,10.1021/acs.jced.8b00590,
mol_581ae09a60a3f350,mol_ea37acee7bc3d9f6,same_pressure_DOI,10.1021/acs.jced.8b00699,
mol_581ae09a60a3f350,mol_22159cf19c24ba5e,same_pressure_DOI,10.1021/acs.jced.8b00699,
mol_83a135e5c50b66c1,mol_e983a25bd52a944d,same_pressure_DOI,10.1021/acs.jced.8b00765,
mol_83a135e5c50b66c1,mol_583617cfddce87a5,same_pressure_DOI,10.1021/acs.jced.8b00765,
mol_2465ec339bda2cbb,mol_8b6a2383c538f690,same_pressure_DOI,10.1021/acs.jced.9b00102,
mol_502267b1d358ae7d,mol_a3ec1070c8366fe2,same_pressure_DOI,10.1021/acs.jced.9b00152,
mol_2483b3ccb2b39f62,mol_0598ed94e921fa46,same_pressure_DOI,10.1021/acs.jced.9b00306,
mol_8b6a2383c538f690,mol_6ea740b63f4d7f2b,same_pressure_DOI,10.1021/je020110g,
mol_942daac293e911e8,mol_4581eaef241767fe,same_pressure_DOI,10.1021/je020117y,
mol_767144cefd9a01b7,mol_a93b39db6a02109e,same_pressure_DOI,10.1021/je0201976,
mol_767144cefd9a01b7,mol_aa544f442b0ebc55,same_pressure_DOI,10.1021/je0201976,
mol_767144cefd9a01b7,mol_1dd9a897d5e1ecef,same_pressure_DOI,10.1021/je0201976,
mol_767144cefd9a01b7,mol_6cae8d15871f8d0b,same_pressure_DOI,10.1021/je0201976,
mol_b482dd7c4a655efd,mol_502267b1d358ae7d,same_pressure_DOI,10.1021/je0255628,
mol_b482dd7c4a655efd,mol_6eb44d0732fcdc70,same_pressure_DOI,10.1021/je0255628,
mol_b482dd7c4a655efd,mol_dd7217c8aa001588,same_pressure_DOI,10.1021/je025566c,
mol_b482dd7c4a655efd,mol_08de694c9506e17b,same_pressure_DOI,10.1021/je025566c,
mol_3c289d4e289f2410,mol_3c910e6c11c5e493,same_pressure_DOI,10.1021/je025576d,
mol_61d64dd5b35cfdac,mol_e1045e97e4815b23,same_pressure_DOI,10.1021/je0255980,
mol_61d64dd5b35cfdac,mol_77691d2337bfc619,same_pressure_DOI,10.1021/je0255980,
mol_61d64dd5b35cfdac,mol_10541e572cd04e9e,same_pressure_DOI,10.1021/je0255980,
mol_61d64dd5b35cfdac,mol_cf8f354d990ebe29,same_pressure_DOI,10.1021/je0255980,
mol_61d64dd5b35cfdac,mol_8477b7b46a4f3d7e,same_pressure_DOI,10.1021/je0255980,
mol_61d64dd5b35cfdac,mol_5e0efb61904c3869,same_pressure_DOI,10.1021/je0255980,
mol_61d64dd5b35cfdac,mol_e918295dc5dd314a,same_pressure_DOI,10.1021/je0255980,
mol_61d64dd5b35cfdac,mol_13ff42623f3cf866,same_pressure_DOI,10.1021/je0255980,
mol_61d64dd5b35cfdac,mol_4eadf0af1849f947,same_pressure_DOI,10.1021/je0255980,
mol_61d64dd5b35cfdac,mol_1a56e24870b3472e,same_pressure_DOI,10.1021/je0255980,
mol_b4b87befe28d84ce,mol_e983a25bd52a944d,same_pressure_DOI,10.1021/je025621h,
mol_65b637e94cd66c7e,mol_17a72fa1b6a75538,same_pressure_DOI,10.1021/je025634v,
mol_65b637e94cd66c7e,mol_a78531f40bfa734a,same_pressure_DOI,10.1021/je025634v,
mol_65b637e94cd66c7e,mol_ad64c2cfe3c93488,same_pressure_DOI,10.1021/je025634v,
mol_65b637e94cd66c7e,mol_20837b2036542f40,same_pressure_DOI,10.1021/je025634v,
mol_bcfe0436200b409a,mol_b6b13d8dfbd75423,same_pressure_DOI,10.1021/je025651k,
mol_f485c31dbb304f3b,mol_25b76921742ed7fa,same_pressure_DOI,10.1021/je025660t,
mol_f485c31dbb304f3b,mol_b4ec50115958b3dd,same_pressure_DOI,10.1021/je025660t,
mol_2e538f5e181d5946,mol_6ea740b63f4d7f2b,same_pressure_DOI,10.1021/je030168a,
mol_2e538f5e181d5946,mol_a39fe39f3d910b4e,same_pressure_DOI,10.1021/je030168a,
mol_670136e04246f1d5,mol_3fd637a4d667fe51,same_pressure_DOI,10.1021/je030222n,
mol_c75fad41ddce441e,mol_4ed4476039d60934,same_pressure_DOI,10.1021/je0302349,
mol_64e5f8dfe16d9044,mol_496a55139eacec75,same_pressure_DOI,10.1021/je034096z,
mol_b482dd7c4a655efd,mol_c555c47fe3d2bf7e,same_pressure_DOI,10.1021/je034153o,
mol_b4b87befe28d84ce,mol_2465ec339bda2cbb,same_pressure_DOI,10.1021/je034197x,
mol_b4b87befe28d84ce,mol_83a135e5c50b66c1,same_pressure_DOI,10.1021/je034197x,
mol_b4b87befe28d84ce,mol_670136e04246f1d5,same_pressure_DOI,10.1021/je034197x,
mol_b4b87befe28d84ce,mol_6dc54388549b234e,same_pressure_DOI,10.1021/je034197x,
mol_3590edb9884753b9,mol_b6168ead9ee43526,same_pressure_DOI,10.1021/je0342522,
mol_3b77e9f37a5881a9,mol_c12442c83d78b47e,same_pressure_DOI,10.1021/je034259j,
mol_7982e06cefd90b4f,mol_8058f2b63219b26a,same_pressure_DOI,10.1021/je034263v,
mol_b8293313f61ea38f,mol_e687bcf74e76aad5,same_pressure_DOI,10.1021/je049561m,
mol_b8293313f61ea38f,mol_8ba34edb9356bbe8,same_pressure_DOI,10.1021/je049561m,
mol_b8293313f61ea38f,mol_9ea52b961b4fd060,same_pressure_DOI,10.1021/je049561m,
mol_b8293313f61ea38f,mol_b3ee2ab98d9cebaf,same_pressure_DOI,10.1021/je049561m,
mol_b8293313f61ea38f,mol_fe38c48a132d8ec5,same_pressure_DOI,10.1021/je049561m,
mol_b8293313f61ea38f,mol_c69bf2d8c5c184a7,same_pressure_DOI,10.1021/je049561m,
mol_2634d93cfb57c01a,mol_13bbe069dee5316b,same_pressure_DOI,10.1021/je049595u,
mol_435971c8aa9ce0da,mol_b8293313f61ea38f,same_pressure_DOI,10.1021/je049600u,
mol_435971c8aa9ce0da,mol_e687bcf74e76aad5,same_pressure_DOI,10.1021/je049600u,
mol_435971c8aa9ce0da,mol_a39fe39f3d910b4e,same_pressure_DOI,10.1021/je049600u,
mol_64e5f8dfe16d9044,mol_72cc05bdc47c9de8,same_pressure_DOI,10.1021/je049627d,
mol_64e5f8dfe16d9044,mol_327f3d3474e55905,same_pressure_DOI,10.1021/je049627d,
mol_64e5f8dfe16d9044,mol_91ac98172fb47d8a,same_pressure_DOI,10.1021/je049627d,
mol_64e5f8dfe16d9044,mol_f4140df6fa2e15f2,same_pressure_DOI,10.1021/je049627d,
mol_64e5f8dfe16d9044,mol_c8e0325536b00f47,same_pressure_DOI,10.1021/je049627d,
mol_64e5f8dfe16d9044,mol_18682c77282e708e,same_pressure_DOI,10.1021/je049627d,
mol_e554601fff053edf,mol_bd766895d345d764,same_pressure_DOI,10.1021/je049761y,
mol_e554601fff053edf,mol_d978c547652ea745,same_pressure_DOI,10.1021/je049761y,
mol_e554601fff053edf,mol_0aa38cb71170ee29,same_pressure_DOI,10.1021/je049761y,
mol_e554601fff053edf,mol_32d4a096496c381d,same_pressure_DOI,10.1021/je049761y,
mol_3590edb9884753b9,mol_d3125f71fb8f9281,same_pressure_DOI,10.1021/je0497799,
mol_3590edb9884753b9,mol_360d41877d5341ed,same_pressure_DOI,10.1021/je0497799,
mol_3590edb9884753b9,mol_06fbc6cb23a1cc98,same_pressure_DOI,10.1021/je0497799,
mol_15c27366f9af4374,mol_06fbc6cb23a1cc98,same_pressure_DOI,10.1021/je049823k,
mol_8477b7b46a4f3d7e,mol_b44b37c017007981,same_pressure_DOI,10.1021/je049867t,
mol_fb8c516f3cf70b3f,mol_e983a25bd52a944d,same_pressure_DOI,10.1021/je049902w,
mol_fb8c516f3cf70b3f,mol_5feb1fde294beccb,same_pressure_DOI,10.1021/je049902w,
mol_8a4fcf68fe1439c2,mol_2465ec339bda2cbb,same_pressure_DOI,10.1021/je0499519,
mol_3ead941b0482ece6,mol_fb79232c4db917be,same_pressure_DOI,10.1021/je050056e,
mol_3ead941b0482ece6,mol_b398bc78beea1472,same_pressure_DOI,10.1021/je050056e,
mol_3ead941b0482ece6,mol_3d99a53ccff0a14c,same_pressure_DOI,10.1021/je050056e,
mol_3ead941b0482ece6,mol_45c573e23e91147e,same_pressure_DOI,10.1021/je050056e,
mol_3ead941b0482ece6,mol_8a01cf41c2268836,same_pressure_DOI,10.1021/je050056e,
mol_e03ddfeaf65a0134,mol_7d34fb354feeab2c,same_pressure_DOI,10.1021/je050173+,
mol_e03ddfeaf65a0134,mol_cee7ca25fc127d19,same_pressure_DOI,10.1021/je050173+,
mol_b859097b55ec40b9,mol_6fb10df1545ca2d8,same_pressure_DOI,10.1021/je050182i,
mol_b859097b55ec40b9,mol_866fb9c9956bdce9,same_pressure_DOI,10.1021/je050182i,
mol_b859097b55ec40b9,mol_c26df780d586cbf1,same_pressure_DOI,10.1021/je050182i,
mol_b859097b55ec40b9,mol_53217b7c973288fe,same_pressure_DOI,10.1021/je050182i,
mol_b859097b55ec40b9,mol_1bf941bfa23883d2,same_pressure_DOI,10.1021/je050182i,
mol_df36260e25a0f59a,mol_b44b37c017007981,same_pressure_DOI,10.1021/je050316s,
mol_d3125f71fb8f9281,mol_299a215a96655c24,same_pressure_DOI,10.1021/je050317k,
mol_d3125f71fb8f9281,mol_08de694c9506e17b,same_pressure_DOI,10.1021/je050317k,
mol_d3125f71fb8f9281,mol_b6168ead9ee43526,same_pressure_DOI,10.1021/je050317k,
mol_803e9fa8b96cd755,mol_08de694c9506e17b,same_pressure_DOI,10.1021/je050327l,
mol_0598ed94e921fa46,mol_abb2d836562cde77,same_pressure_DOI,10.1021/je050334+,
mol_a0b5336cc69a9e2d,mol_46c8489a7a9a685e,same_pressure_DOI,10.1021/je0504358,
mol_b94bab3d5b62c755,mol_eb0e7cd1593e34a5,same_pressure_DOI,10.1021/je050523s,
mol_b94bab3d5b62c755,mol_d40206d67276aa8c,same_pressure_DOI,10.1021/je050523s,
mol_b94bab3d5b62c755,mol_af4829eb52c939fe,same_pressure_DOI,10.1021/je050523s,
mol_b94bab3d5b62c755,mol_f2aab7d7c225f1ac,same_pressure_DOI,10.1021/je050523s,
mol_502267b1d358ae7d,mol_e983a25bd52a944d,same_pressure_DOI,10.1021/je060184i,
mol_502267b1d358ae7d,mol_583617cfddce87a5,same_pressure_DOI,10.1021/je060184i,
mol_502267b1d358ae7d,mol_538c4f0d7c4ce97e,same_pressure_DOI,10.1021/je060184i,
mol_538c4f0d7c4ce97e,mol_b44b37c017007981,same_pressure_DOI,10.1021/je0602115,
mol_6e1072b3e8e99a61,mol_177310732327f8e6,same_pressure_DOI,10.1021/je0602418,
mol_6e1072b3e8e99a61,mol_9da490861744c9f8,same_pressure_DOI,10.1021/je0602418,
mol_6e1072b3e8e99a61,mol_26e873b560062259,same_pressure_DOI,10.1021/je0602418,
mol_6e1072b3e8e99a61,mol_1bb253e99b0e831f,same_pressure_DOI,10.1021/je0602418,
mol_6e1072b3e8e99a61,mol_8f8d88329a658c4a,same_pressure_DOI,10.1021/je0602418,
mol_6e1072b3e8e99a61,mol_f3ea48a487080019,same_pressure_DOI,10.1021/je0602418,
mol_6e1072b3e8e99a61,mol_0598ed94e921fa46,same_pressure_DOI,10.1021/je0602418,
mol_6e1072b3e8e99a61,mol_bd2ed19f55eb1e21,same_pressure_DOI,10.1021/je0602418,
mol_5a4aa50dd3cafc66,mol_58b895da863521d5,same_pressure_DOI,10.1021/je060249h,
mol_2465ec339bda2cbb,mol_670136e04246f1d5,same_pressure_DOI,10.1021/je0603574,
mol_c30b4ae49b848357,mol_007fc427187d55ba,same_pressure_DOI,10.1021/je060359o,
mol_561fcf8433aaed32,mol_2895d981d8bdc338,same_pressure_DOI,10.1021/je060394v,
mol_561fcf8433aaed32,mol_245df31ea12a6746,same_pressure_DOI,10.1021/je060394v,
mol_561fcf8433aaed32,mol_89cd7dc23b3db594,same_pressure_DOI,10.1021/je060394v,
mol_942daac293e911e8,mol_b6febdc80ab19a61,same_pressure_DOI,10.1021/je060406c,
mol_942daac293e911e8,mol_29b0042d758abfd8,same_pressure_DOI,10.1021/je060406c,
mol_942daac293e911e8,mol_fcedfc9cfdf2681b,same_pressure_DOI,10.1021/je060406c,
mol_4f13a4696bbfcaf9,mol_068db2316970a098,same_pressure_DOI,10.1021/je060419q,
mol_1d734fe5c679e7dc,mol_e7414bcb2677caf7,same_pressure_DOI,10.1021/je060429r,
mol_1d734fe5c679e7dc,mol_65ae1b74f9e2ab1d,same_pressure_DOI,10.1021/je060429r,
mol_1d734fe5c679e7dc,mol_385079eb0964d1b9,same_pressure_DOI,10.1021/je060429r,
mol_1d734fe5c679e7dc,mol_f076737358086577,same_pressure_DOI,10.1021/je060429r,
mol_1d734fe5c679e7dc,mol_dba41eb70bb05922,same_pressure_DOI,10.1021/je060429r,
mol_1d734fe5c679e7dc,mol_582f643aeadf8be3,same_pressure_DOI,10.1021/je060429r,
mol_1d734fe5c679e7dc,mol_eb45a79f852eb879,same_pressure_DOI,10.1021/je060429r,
mol_1d734fe5c679e7dc,mol_cfce057605ba3a8f,same_pressure_DOI,10.1021/je060429r,
mol_9d47f5f4c0b23422,mol_781dbd8b7d761d8d,same_pressure_DOI,10.1021/je060472e,
mol_9d47f5f4c0b23422,mol_f51711463f7a60d1,same_pressure_DOI,10.1021/je060472e,
mol_af4829eb52c939fe,mol_6a1b88d7d4729d66,same_pressure_DOI,10.1021/je100019r,
mol_757f79c7ac5d216c,mol_853d5f3f7f788765,same_pressure_DOI,10.1021/je100231g,
mol_757f79c7ac5d216c,mol_6d0384966495a309,same_pressure_DOI,10.1021/je100231g,
mol_757f79c7ac5d216c,mol_3f0db888fe369723,same_pressure_DOI,10.1021/je100231g,
mol_757f79c7ac5d216c,mol_456cd661d7732899,same_pressure_DOI,10.1021/je100231g,
mol_757f79c7ac5d216c,mol_a05de3c299ebdca6,same_pressure_DOI,10.1021/je100231g,
mol_757f79c7ac5d216c,mol_01fe71f6f9ac3752,same_pressure_DOI,10.1021/je100231g,
mol_757f79c7ac5d216c,mol_efd9aec2c69162b7,same_pressure_DOI,10.1021/je100231g,
mol_757f79c7ac5d216c,mol_124c5d93a23a9e5f,same_pressure_DOI,10.1021/je100231g,
mol_757f79c7ac5d216c,mol_533237776aacb2a0,same_pressure_DOI,10.1021/je100231g,
mol_757f79c7ac5d216c,mol_1e9d2e26a6ddc23d,same_pressure_DOI,10.1021/je100231g,
mol_757f79c7ac5d216c,mol_17d7810440ddcdc4,same_pressure_DOI,10.1021/je100231g,
mol_757f79c7ac5d216c,mol_4f342c00679a86c2,same_pressure_DOI,10.1021/je100231g,
mol_757f79c7ac5d216c,mol_9c277a73dd0d1066,same_pressure_DOI,10.1021/je100231g,
mol_757f79c7ac5d216c,mol_a028f4db66891af2,same_pressure_DOI,10.1021/je100231g,
mol_7a5b68b203cc6270,mol_c54873ab8150496e,same_pressure_DOI,10.1021/je100398m,
mol_7a5b68b203cc6270,mol_1c88c0062a21140c,same_pressure_DOI,10.1021/je100398m,
mol_7a5b68b203cc6270,mol_b633c02df2e0c63b,same_pressure_DOI,10.1021/je100398m,
mol_ce86a4b54495b02c,mol_046f2add717f4221,same_pressure_DOI,10.1021/je1005196,
mol_ce86a4b54495b02c,mol_f82ffb899fa12758,same_pressure_DOI,10.1021/je1005196,
mol_ce86a4b54495b02c,mol_680d2c2ef877ca4d,same_pressure_DOI,10.1021/je1005196,
mol_b4b87befe28d84ce,mol_83a135e5c50b66c1,same_pressure_DOI,10.1021/je100624p,
mol_299a215a96655c24,mol_17d7810440ddcdc4,same_pressure_DOI,10.1021/je100803e,
mol_a3ab0bd2d4d80422,mol_e55299b0f2600cdb,same_pressure_DOI,10.1021/je100832h,
mol_a3ab0bd2d4d80422,mol_2ea49b3823ebd7ad,same_pressure_DOI,10.1021/je100832h,
mol_a3ab0bd2d4d80422,mol_538c4f0d7c4ce97e,same_pressure_DOI,10.1021/je100832h,
mol_a3ab0bd2d4d80422,mol_3fd637a4d667fe51,same_pressure_DOI,10.1021/je100832h,
mol_d33c3680c5c0ca0a,mol_6fbb7c525fc1c495,same_pressure_DOI,10.1021/je101180r,
mol_e554601fff053edf,mol_bd766895d345d764,same_pressure_DOI,10.1021/je101259r,
mol_e554601fff053edf,mol_baa3c342cb3d811f,same_pressure_DOI,10.1021/je101259r,
mol_e554601fff053edf,mol_0aa38cb71170ee29,same_pressure_DOI,10.1021/je101259r,
mol_e554601fff053edf,mol_05794401663d5ca6,same_pressure_DOI,10.1021/je101259r,
mol_e554601fff053edf,mol_6b42837638374a14,same_pressure_DOI,10.1021/je101259r,
mol_e554601fff053edf,mol_32d4a096496c381d,same_pressure_DOI,10.1021/je101259r,
mol_b94bab3d5b62c755,mol_f2aab7d7c225f1ac,same_pressure_DOI,10.1021/je200098d,
mol_b1600e1cb04e0ffb,mol_435971c8aa9ce0da,same_pressure_DOI,10.1021/je200111a,
mol_b1600e1cb04e0ffb,mol_7bd3eb1878fd3045,same_pressure_DOI,10.1021/je200111a,
mol_05794401663d5ca6,mol_9f070bda8683a3b6,same_pressure_DOI,10.1021/je2002489,
mol_05794401663d5ca6,mol_cdd9b2a6aac67d70,same_pressure_DOI,10.1021/je2002489,
mol_05794401663d5ca6,mol_32facc64508e019f,same_pressure_DOI,10.1021/je2002489,
mol_b7d29ccd815de3fe,mol_acf575de292611d9,same_pressure_DOI,10.1021/je200336c,
mol_b7d29ccd815de3fe,mol_e62082959f534889,same_pressure_DOI,10.1021/je200336c,
mol_b7d29ccd815de3fe,mol_a10b91d37db2843a,same_pressure_DOI,10.1021/je200336c,
mol_b7d29ccd815de3fe,mol_804f26f30916a635,same_pressure_DOI,10.1021/je200336c,
mol_b7d29ccd815de3fe,mol_f032c9190b133ea0,same_pressure_DOI,10.1021/je200336c,
mol_b7d29ccd815de3fe,mol_b2ea93772c7f152a,same_pressure_DOI,10.1021/je200336c,
mol_b7d29ccd815de3fe,mol_047b0590b532ef16,same_pressure_DOI,10.1021/je200336c,
mol_b7d29ccd815de3fe,mol_7d567108b50dd650,same_pressure_DOI,10.1021/je200336c,
mol_e983a25bd52a944d,mol_b44b37c017007981,same_pressure_DOI,10.1021/je200655s,
mol_6cab4fbead32f0ef,mol_fc2d93121de8a8dd,same_pressure_DOI,10.1021/je200730m,
mol_6cab4fbead32f0ef,mol_8e04cff78b5bee09,same_pressure_DOI,10.1021/je200730m,
mol_6cab4fbead32f0ef,mol_e356f62a95258c32,same_pressure_DOI,10.1021/je200730m,
mol_6cab4fbead32f0ef,mol_8b8ce5ecf64b8081,same_pressure_DOI,10.1021/je200730m,
mol_4d8f9d9787a27468,mol_d6b8092c9c9b4a40,same_pressure_DOI,10.1021/je2007605,
mol_4f13a4696bbfcaf9,mol_57ae3fd1e1d200c6,same_pressure_DOI,10.1021/je200766t,
mol_49187baee97f9d09,mol_538c4f0d7c4ce97e,same_pressure_DOI,10.1021/je200820v,
mol_7a77950532c8e700,mol_670136e04246f1d5,same_pressure_DOI,10.1021/je200840e,
mol_7a77950532c8e700,mol_538c4f0d7c4ce97e,same_pressure_DOI,10.1021/je200840e,
mol_7a77950532c8e700,mol_b44b37c017007981,same_pressure_DOI,10.1021/je200840e,
mol_7a77950532c8e700,mol_d395bc83f11503fd,same_pressure_DOI,10.1021/je200840e,
mol_7a77950532c8e700,mol_2465ec339bda2cbb,same_pressure_DOI,10.1021/je201032t,
mol_7a77950532c8e700,mol_538c4f0d7c4ce97e,same_pressure_DOI,10.1021/je201284y,
mol_7a77950532c8e700,mol_b44b37c017007981,same_pressure_DOI,10.1021/je201284y,
mol_7a77950532c8e700,mol_d395bc83f11503fd,same_pressure_DOI,10.1021/je201284y,
mol_2d51bd32961be5de,mol_463cda24731eaedb,same_pressure_DOI,10.1021/je300312c,
mol_2d51bd32961be5de,mol_2a3bf002f33d68f6,same_pressure_DOI,10.1021/je300312c,
mol_2d51bd32961be5de,mol_cc7d31c3ab545846,same_pressure_DOI,10.1021/je300312c,
mol_2d51bd32961be5de,mol_7732f9f65b01059d,same_pressure_DOI,10.1021/je300312c,
mol_0d2ad00dadcb0064,mol_b4b87befe28d84ce,same_pressure_DOI,10.1021/je300347z,
mol_0d2ad00dadcb0064,mol_2465ec339bda2cbb,same_pressure_DOI,10.1021/je300347z,
mol_0d2ad00dadcb0064,mol_83a135e5c50b66c1,same_pressure_DOI,10.1021/je300347z,
mol_0d2ad00dadcb0064,mol_670136e04246f1d5,same_pressure_DOI,10.1021/je300347z,
mol_0d2ad00dadcb0064,mol_435971c8aa9ce0da,same_pressure_DOI,10.1021/je300347z,
mol_0d2ad00dadcb0064,mol_b8293313f61ea38f,same_pressure_DOI,10.1021/je300347z,
mol_132e4cfc5e4bd727,mol_bbb0421bb336b7e6,same_pressure_DOI,10.1021/je3003699,
mol_2465ec339bda2cbb,mol_670136e04246f1d5,same_pressure_DOI,10.1021/je3004194,
mol_2465ec339bda2cbb,mol_115984f9be727624,same_pressure_DOI,10.1021/je3004194,
mol_2465ec339bda2cbb,mol_435971c8aa9ce0da,same_pressure_DOI,10.1021/je3004194,
mol_9e960601c6c0fbaf,mol_87af88bbbdeef674,same_pressure_DOI,10.1021/je300584m,
mol_670136e04246f1d5,mol_f32efffa3cd8e3f1,same_pressure_DOI,10.1021/je300670n,
mol_670136e04246f1d5,mol_5e0efb61904c3869,same_pressure_DOI,10.1021/je300670n,
mol_f32efffa3cd8e3f1,mol_301d3a83ae1e6ae0,same_pressure_DOI,10.1021/je300678r,
mol_969f34406f44f7e7,mol_97895e747db97ae6,same_pressure_DOI,10.1021/je3009649,
mol_83a135e5c50b66c1,mol_f5b1d62bafd7f460,same_pressure_DOI,10.1021/je300994y,
mol_83a135e5c50b66c1,mol_4e6567a0dc6bd494,same_pressure_DOI,10.1021/je300994y,
mol_f485c31dbb304f3b,mol_25b76921742ed7fa,same_pressure_DOI,10.1021/je301238f,
mol_f485c31dbb304f3b,mol_5e0efb61904c3869,same_pressure_DOI,10.1021/je301238f,
mol_fc2d93121de8a8dd,mol_bf39f6deed5d4b6a,same_pressure_DOI,10.1021/je301294a,
mol_fc2d93121de8a8dd,mol_e356f62a95258c32,same_pressure_DOI,10.1021/je301294a,
mol_fc2d93121de8a8dd,mol_8b8ce5ecf64b8081,same_pressure_DOI,10.1021/je301294a,
mol_f2fe25be2ade1ca5,mol_c9fe204405ee8e50,same_pressure_DOI,10.1021/je301333b,
mol_f2fe25be2ade1ca5,mol_cf0b37e316ba5ed0,same_pressure_DOI,10.1021/je301333b,
mol_246891f3258f0b90,mol_7ad27968482aa306,same_pressure_DOI,10.1021/je400136y,
mol_246891f3258f0b90,mol_fb084703233aa40a,same_pressure_DOI,10.1021/je400136y,
mol_dd3d6f8d9cdee4da,mol_22dc1b955e032e20,same_pressure_DOI,10.1021/je400205g,
mol_dd3d6f8d9cdee4da,mol_d8bef5f13d83d1a3,same_pressure_DOI,10.1021/je400205g,
mol_4e4c72058c054de2,mol_7e0d1a628651aee9,same_pressure_DOI,10.1021/je400212t,
mol_4e4c72058c054de2,mol_f612596591f38885,same_pressure_DOI,10.1021/je400212t,
mol_4e4c72058c054de2,mol_c43b0ee134e86771,same_pressure_DOI,10.1021/je400212t,
mol_4e4c72058c054de2,mol_10ae2d7874bda204,same_pressure_DOI,10.1021/je400212t,
mol_3590edb9884753b9,mol_bd766895d345d764,same_pressure_DOI,10.1021/je400373d,
mol_3590edb9884753b9,mol_7ff2a8a99ea3e83d,same_pressure_DOI,10.1021/je400373d,
mol_d256cec7b59305ff,mol_e983a25bd52a944d,same_pressure_DOI,10.1021/je4004993,
mol_ca0440f5ec95bc5f,mol_62b1e6f80fd72085,same_pressure_DOI,10.1021/je400510j,
mol_ca0440f5ec95bc5f,mol_b44b37c017007981,same_pressure_DOI,10.1021/je400510j,
mol_f485c31dbb304f3b,mol_b7f422847b230663,same_pressure_DOI,10.1021/je400531a,
mol_a3ab0bd2d4d80422,mol_3590edb9884753b9,same_pressure_DOI,10.1021/je400551d,
mol_e554601fff053edf,mol_670136e04246f1d5,same_pressure_DOI,10.1021/je400885z,
mol_e554601fff053edf,mol_942daac293e911e8,same_pressure_DOI,10.1021/je400885z,
mol_e554601fff053edf,mol_c187c0fbd800fefd,same_pressure_DOI,10.1021/je400885z,
mol_aa83aa52ed979dca,mol_e8aebb5fa90accd4,same_pressure_DOI,10.1021/je400951k,
mol_aa83aa52ed979dca,mol_a39fe39f3d910b4e,same_pressure_DOI,10.1021/je400951k,
mol_3590edb9884753b9,mol_d3125f71fb8f9281,same_pressure_DOI,10.1021/je401020e,
mol_3590edb9884753b9,mol_b6f411c1ad8b6e05,same_pressure_DOI,10.1021/je401020e,
mol_3590edb9884753b9,mol_91d56f798d34f28f,same_pressure_DOI,10.1021/je401020e,
